gene,lihc_expr
0.0,0.007458524498394723
0.0001,0.0031053402539464947
0.00011,0.0016851900843999803
0.00012,0.002283765369330799
0.00013,0.0021845206925325505
0.00014,0.002129001616699855
0.00015,0.005420343844748509
0.00016,0.0021279803521352747
0.00017,0.002875687532330793
0.00018,0.003879904083107334
0.00019,0.0011838557163955606
0.0002,0.0026975035977911677
0.00021,0.0017059822094506298
0.00022,0.001688239769417051
0.00023,0.0042006452343667355
0.00024,0.002931203290974732
0.00025,0.0029600920101269163
0.00026,0.0023722713020112593
0.00027,0.002030657520434206
0.00028,0.002304136462421065
0.00029,0.0022559308589013847
0.0003,0.001999914403368294
0.00031,0.0023034611536989773
0.00032,0.00384764211987784
0.00033,0.0030099891370011025
0.00034,0.0019745283902532465
0.00035,0.0018355132220811566
0.00036,0.002261497888327764
0.00037,0.0030849150217455113
0.00038,0.003321619483407604
0.00039,0.0026984373622055695
0.0004,0.002814551076465077
0.00041,0.0029451716305999177
0.00042,0.0025619201661603278
0.00043,0.0024125172351156586
0.00044,0.0021001135128567226
0.00045,0.00263912668923594
0.00046,0.0027283037751360552
0.00047,0.001843317579608782
0.00048,0.0020087630073449326
0.00049,0.003001925114313079
0.0005,0.003814168997241664
0.00051,0.004996970488456678
0.00052,0.0021216230813184515
0.00053,0.003371205061999832
0.00054,0.004110166223400687
0.00055,0.003312536233583169
0.00056,0.01906788162229961
0.00057,0.0026432255577252158
0.00058,0.0023643516927108303
0.00059,0.0019332433693224549
0.0006,0.0026046413203262685
0.00061,0.004893970997057408
0.00062,0.0019369195894592042
0.00063,0.0027935616611140597
0.00064,0.0034479738142994304
0.00065,0.0024238168184710107
0.00066,0.009613704196427882
0.00067,0.008221813221392905
0.00068,0.004238101884736616
0.00069,0.002817769948876181
0.0007,0.0037692423929013264
0.00071,0.005376693564963156
0.00072,0.004142509800192912
0.00073,0.004172039242467836
0.00074,0.00464797508253064
0.00075,0.004009415374144789
0.00076,0.0033607963689162215
0.00077,0.00918037963205382
0.00078,0.0022538048645176973
0.00079,0.003959041953126171
0.0008,0.01415595689412251
0.00081,0.020745149492509767
0.00082,0.00603642906781416
0.00083,0.003039895529531465
0.00084,0.01962627429662608
0.00085,0.0031171193778953376
0.00086,0.006571326333728831
0.00087,0.0021081782121139202
0.00088,0.004797835530032043
0.00089,0.0021645161229510088
0.0009,0.004067068197642766
0.00091,0.006018047624624417
0.00092,0.006067274627787049
0.00093,0.0031065058934947754
0.00094,0.003541646228936642
0.00095,0.0048816677024005875
0.00096,0.006750225748808816
0.00097,0.0045828068605067605
0.00098,0.008526211343981497
0.00099,0.003650338042815081
0.001,0.00286934850436367
0.00101,0.0028064576675085337
0.00102,0.003396518515496963
0.00103,0.0011849290772638227
0.00104,0.004133119900418026
0.00105,0.003567695272106386
0.00106,0.003460191431874301
0.00107,0.009736511197320283
0.00108,0.002989939997408746
0.00109,0.004590838346090921
0.0011,0.014476424170346133
0.00111,0.002707265743926629
0.00112,0.008960245865035882
0.00113,0.006323420065731943
0.00114,0.0037005238449828925
0.00115,0.0033367173710792167
0.00116,0.007559314117251292
0.00117,0.0035637844314621043
0.00118,0.002539034728112728
0.00119,0.0027449766759942798
0.0012,0.005517320983587613
0.00121,0.009776706574376749
0.00122,0.0077319618315378645
0.00123,0.013913738819103794
0.00124,0.005998898161703083
0.00125,0.00225869860498528
0.00126,0.003805042065591201
0.00127,0.005110841972295438
0.00128,0.002930784049292799
0.00129,0.005543571021588664
0.0013,0.004879922758175706
0.00131,0.002475627413830439
0.00132,0.002599749975099123
0.00133,0.004194559548611683
0.00134,0.003368371902931712
0.00135,0.008607218478809431
0.00136,0.003974099384797406
0.00137,0.022283575700437114
0.00138,0.005956281716890567
0.00139,0.004872908214285957
0.0014,0.0051524446413922995
0.00141,0.006433710404753318
0.00142,0.009068556495582681
0.00143,0.006425606868085353
0.00144,0.004095353131156729
0.00145,0.004964593175507843
0.00146,0.004077610384322796
0.00147,0.01246978720976288
0.00148,0.0035322929673004214
0.00149,0.003522105721665543
0.0015,0.0015146121410155018
0.00151,0.0037399456098705115
0.00152,0.008838562366187968
0.00153,0.005804749504155238
0.00154,0.008151991962109882
0.00155,0.005449201464540314
0.00156,0.004235417852034293
0.00157,0.004063254644768894
0.00158,0.003690055283269239
0.00159,0.0034944142742224338
0.0016,0.00959000344044968
0.00161,0.010918897764452746
0.00162,0.0032269081737275346
0.00163,0.0038816293847681394
0.00164,0.0027110027021299307
0.00165,0.005151829592814359
0.00166,0.010410145585616306
0.00167,0.008911472536596472
0.00168,0.013147539348224907
0.00169,0.013153592066280051
0.0017,0.011451510945843846
0.00171,0.004276423515193251
0.00172,0.010642550302263203
0.00173,0.005566664605164452
0.00174,0.006387040387129632
0.00175,0.008213078313644762
0.00176,0.008495309766896211
0.00177,0.007262824329497093
0.00178,0.004315516366116788
0.00179,0.005523566198537974
0.0018,0.004811764491484266
0.00181,0.00437938066622737
0.00182,0.010450788377351106
0.00183,0.008823529776165183
0.00184,0.00907934347494736
0.00185,0.0035728336702124286
0.00186,0.003635589538997177
0.00187,0.00443938515544535
0.00188,0.005712182030497172
0.00189,0.01116033109929042
0.0019,0.002127022966431308
0.00191,0.003912937930589069
0.00192,0.003054070166047072
0.00193,0.006277661961449919
0.00194,0.0050476314289166985
0.00195,0.00481733697879508
0.00196,0.003896188509708818
0.00197,0.009915929947410375
0.00198,0.00466227774787691
0.00199,0.007848740392613998
0.002,0.0026930317838013383
0.00201,0.0037357804351943512
0.00202,0.005175112467670342
0.00203,0.006772205016787042
0.00204,0.0067621839567433
0.00205,0.0013433308980066263
0.00206,0.005467602986929527
0.00207,0.004226222141859721
0.00208,0.0027825409739667788
0.00209,0.007314428714862211
0.0021,0.004738014480899295
0.00211,0.0032964243969105917
0.00212,0.0038501582885045846
0.00213,0.005854959586449067
0.00214,0.0036674315908929137
0.00215,0.007587666359249295
0.00216,0.003073512594137194
0.00217,0.007651974963720795
0.00218,0.0074810626843769
0.00219,0.01395982008691822
0.0022,0.0023620405278599625
0.00221,0.004886790912274632
0.00222,0.007312754804249958
0.00223,0.008583834550500729
0.00224,0.003416235182751058
0.00225,0.0035942553376766555
0.00226,0.005071681853938213
0.00227,0.009900483925754659
0.00228,0.004082896900575887
0.00229,0.0038174250809313347
0.0023,0.00803605865643417
0.00231,0.010359686285400418
0.00232,0.006823975883179098
0.00233,0.009829525741219224
0.00234,0.008488738319196885
0.00235,0.0027302521037365834
0.00236,0.005743466718150042
0.00237,0.005663487523043812
0.00238,0.006337722371522245
0.00239,0.007599348083644858
0.0024,0.007253813539548089
0.00241,0.004769132693790156
0.00242,0.009181678032533233
0.00243,0.00300919941404327
0.00244,0.006723587794717349
0.00245,0.005766963543659153
0.00246,0.0059088355427360266
0.00247,0.008666981522204636
0.00248,0.004052959066540371
0.00249,0.009265047003195815
0.0025,0.004579023087498408
0.00251,0.008110267733666793
0.00252,0.014186818815369862
0.00253,0.005144941313706823
0.00254,0.007604408379981432
0.00255,0.003553595834652068
0.00256,0.005001941707156797
0.00257,0.008310825919450962
