pair_id,enzyme_class,enz_node,sub_node,enz_ac,sub_ac,enz_gene,sub_gene,is_known_pair,prob_hgt_fold0,prob_hgt_fold1,prob_hgt_fold2,prob_hgt_fold3,prob_hgt_fold4,prob_hgt_mean,prob_hgt_std,crc_enz_expr,crc_sub_expr,lihc_enz_expr,lihc_sub_expr,crc_activity,lihc_activity,crc_score,lihc_score,gi_score
E3|Q9H0M0|P49841,E3,316,1647,Q9H0M0,P49841,WWP1,GSK3B,False,0.9950789,0.99469227,0.99625504,0.99590933,0.99100715,0.99458855,0.0020975766,0.07072082730494572,0.07733188111793528,0.11053036077839125,0.08331793219149813,0.07395251591195592,0.09596437414184406,0.07355232556972417,0.09544506772939418,0.08449869664955917
DUB|Q5D1E8|P04637,DUB,442,528,Q5D1E8,P04637,ZC3H12A,TP53,False,0.9953939,0.9948702,0.99612516,0.9959182,0.9907141,0.9946043,0.0022286416,0.11523114150533521,0.05481088485174953,0.11491023335821436,0.07082104251960304,0.07947276784147249,0.09021121062595051,0.07904395662803025,0.08972445799677607,0.08438420731240316
DUB|Q9Y4E8|Q15831,DUB,492,1130,Q9Y4E8,Q15831,USP15,STK11,False,0.99564713,0.9947798,0.9962276,0.9960163,0.991979,0.99492997,0.0017399093,0.21230732954893902,0.031384456378969236,0.23421347890677816,0.031912169858299956,0.08162812090918253,0.0864538045546664,0.08121426388732936,0.08601548117196012,0.08361487252964474
E3|Q9UNE7|Q96S59,E3,393,1985,Q9UNE7,Q96S59,STUB1,RANBP9,False,0.9950847,0.9949013,0.99582267,0.9959884,0.991325,0.99462444,0.0019020302,0.12633510319029104,0.0540497863757646,0.12395422474391522,0.05890365580234942,0.08263404467406522,0.08544797826492237,0.08218984040887711,0.08498864753088059,0.08358924396987885
E3|O14965|P35222,E3,11,674,O14965,P35222,AURKA,CTNNB1,False,0.99554956,0.99489707,0.99613637,0.99598616,0.99180096,0.994874,0.0017840223,0.03045628100532096,0.16075603305407024,0.04451447135207938,0.20567138187878606,0.06997164365652295,0.09568360798269367,0.06961296901113961,0.09519313380817439,0.08240305140965701
DUB|Q9Y4E8|O43294,DUB,492,1526,Q9Y4E8,O43294,USP15,TGFB1I1,False,0.9952341,0.9950126,0.9962154,0.99598664,0.99111676,0.9947131,0.00207205,0.21230732954893902,0.04213198590830881,0.23421347890677816,0.021159654096039267,0.09457763698034845,0.07039798433405188,0.09407761447139705,0.07002579723067619,0.08205170585103662
E3|Q12834|P35222,E3,99,674,Q12834,P35222,CDC20,CTNNB1,False,0.9952608,0.9945003,0.9959622,0.99587435,0.99173295,0.9946661,0.0017409921,0.033372948040499596,0.16075603305407024,0.040409700834780064,0.20567138187878606,0.07324549636878927,0.09116533887392483,0.07285481221570779,0.09067907207290521,0.08176694214430649
DUB|Q9Y4E8|Q9NRM7,DUB,492,572,Q9Y4E8,Q9NRM7,USP15,LATS2,False,0.9952852,0.9949936,0.99616015,0.99565977,0.99130756,0.99468124,0.0019357686,0.21230732954893902,0.024983824783367577,0.23421347890677816,0.03544260288747054,0.07283027613345544,0.09111056647714301,0.07244290937396787,0.09062597124058704,0.08153444030727745
E3|Q9H0M0|O43318,E3,316,966,Q9H0M0,O43318,WWP1,MAP3K7,False,0.9949239,0.99499977,0.9962147,0.99602133,0.9908983,0.99461156,0.0021560348,0.07072082730494572,0.06744409557425449,0.11053036077839125,0.08033466664919482,0.06906303089095572,0.09423067275440253,0.06869088889278166,0.09372291642810579,0.08120690266044372
DUB|Q14694|Q96S59,DUB,436,1985,Q14694,Q96S59,USP10,RANBP9,False,0.99503064,0.99484444,0.9962059,0.99566454,0.99125457,0.9946001,0.0019461085,0.1127920176901713,0.0540497863757646,0.12244153928241923,0.05890365580234942,0.07807934721195625,0.08492499211540422,0.0776577265449464,0.08446640565048025,0.08106206609771333
E3|Q9H0M0|P23443,E3,316,943,Q9H0M0,P23443,WWP1,RPS6KB1,False,0.99506015,0.99444455,0.99611866,0.99608177,0.99133825,0.9946087,0.001960644,0.07072082730494572,0.06546882811463713,0.11053036077839125,0.08057827021250133,0.0680441745262034,0.09437343523198925,0.06767732796808028,0.09386463973062303,0.08077098384935166
E3|Q9C0C7|Q9H2K2,E3,309,1745,Q9C0C7,Q9H2K2,AMBRA1,TNKS2,False,0.9951475,0.9950787,0.99634296,0.99589634,0.9905406,0.99460125,0.0023305495,0.02595235120562105,0.08701015587443224,0.11542354471646459,0.11411631375099578,0.047519660391348514,0.11476806804645691,0.04726311362481072,0.1141484639390911,0.08070578878195091
DUB|Q9Y4E8|O15169,DUB,492,1167,Q9Y4E8,O15169,USP15,AXIN1,False,0.9951291,0.9949063,0.996247,0.9957705,0.99134785,0.9946801,0.0019365452,0.21230732954893902,0.02631375979414106,0.23421347890677816,0.03264969783147511,0.07474358883734664,0.08744712296219286,0.07434596041909083,0.08698191301274628,0.08066393671591857
DUB|Q9Y4E8|P53350,DUB,492,1182,Q9Y4E8,P53350,USP15,PLK1,False,0.9954342,0.9946631,0.9954738,0.9958181,0.9917966,0.9946372,0.0016431093,0.21230732954893902,0.02431296910500667,0.23421347890677816,0.034251970161280926,0.07184581786081792,0.08956714292018454,0.07146052310879393,0.08908681224613217,0.08027366767746305
DUB|Q9Y4E8|O60566,DUB,492,1064,Q9Y4E8,O60566,USP15,BUB1B,False,0.9954911,0.99467117,0.99588865,0.99596053,0.99191236,0.9947847,0.0016854876,0.21230732954893902,0.023171954952787323,0.23421347890677816,0.03463771896790382,0.07013968831164412,0.09007008749228597,0.0697738887951924,0.08960034496498745,0.07968711688008992
E3|Q9NZJ0|P04150,E3,354,1001,Q9NZJ0,P04150,DTL,NR3C1,False,0.99557894,0.9950258,0.99553514,0.9957481,0.99160683,0.9946989,0.0017494538,0.02404192440220035,0.2144681432921266,0.029759613877813066,0.261598872419889,0.07180687214821141,0.08823310849158143,0.07142621673826653,0.08776537596015671,0.07959579634921163
DUB|O75317|Q9H2K2,DUB,418,1745,O75317,Q9H2K2,USP12,TNKS2,False,0.9951127,0.9951751,0.99620914,0.99587005,0.9911979,0.994713,0.0020190713,0.05147147117612452,0.08701015587443224,0.07493029140117101,0.11411631375099578,0.06692190022795931,0.09247036629639557,0.06656808414145408,0.09198147546978652,0.07927477980562031
DUB|Q9Y4E8|Q92830,DUB,492,1773,Q9Y4E8,Q92830,USP15,KAT2A,False,0.99568707,0.9945792,0.99595684,0.9957748,0.9915775,0.9947151,0.0018352504,0.21230732954893902,0.02486489682520031,0.23421347890677816,0.03186787557709563,0.07265672607865131,0.0863937845234246,0.07227274254699824,0.08593720201159674,0.0791049722792975
DUB|Q14694|P31749,DUB,436,671,Q14694,P31749,USP10,AKT1,False,0.9951769,0.99490094,0.9962071,0.9958157,0.99177986,0.9947761,0.001752301,0.1127920176901713,0.04894068084406611,0.12244153928241923,0.058131817928954096,0.07429749753210355,0.08436675452159147,0.07390937483474559,0.08392603103264613,0.07891770293369586
E3|Q9UNE7|P27361,E3,393,1101,Q9UNE7,P27361,STUB1,MAPK3,False,0.9954621,0.9948264,0.995697,0.99598527,0.991623,0.99471873,0.0017824866,0.12633510319029104,0.054402569895174974,0.12395422474391522,0.045967136443857,0.08290328269449859,0.07548391061409092,0.08246544807470262,0.07508525970148204,0.07877535388809233
E3|Q13356|Q9H2K2,E3,111,1745,Q13356,Q9H2K2,PPIL2,TNKS2,False,0.9951925,0.99502534,0.9962121,0.9956143,0.991424,0.99469364,0.001884323,0.06098048775730432,0.08701015587443224,0.06397930070555082,0.11411631375099578,0.07284175825075859,0.08544636886892235,0.0724552336584471,0.08499295967501105,0.07872409666672908
E3|Q9NZJ0|P22736,E3,354,670,Q9NZJ0,P22736,DTL,NR4A1,False,0.99571085,0.99499136,0.99578494,0.9956678,0.99173284,0.9947775,0.0017316504,0.02404192440220035,0.2544678892905466,0.029759613877813066,0.21483363831032035,0.07821699148593488,0.07995852752571725,0.07780850324789958,0.07954094411571419,0.07867472368180689
DUB|Q9Y4E8|P46937,DUB,492,632,Q9Y4E8,P46937,USP15,YAP1,False,0.9949561,0.99497944,0.99619114,0.9960204,0.99157786,0.99474496,0.0018606576,0.21230732954893902,0.02618133314243893,0.23421347890677816,0.029635689990875076,0.07455527428359673,0.08331313253362663,0.07416348333502547,0.08287531868963711,0.07851940101233129
