gene,crc_expr
0.0,0.002070766944078742
0.0001,0.002019282053768857
0.00011,0.0040463174327138715
0.00012,0.0015323082532607193
0.00013,0.002583137149389267
0.00014,0.0030672764173953933
0.00015,0.0037531408342819364
0.00016,0.0023280844954515177
0.00017,0.0013223734711465555
0.00018,0.003042041851663887
0.00019,0.003084303932124924
0.0002,0.0017411941560960319
0.00021,0.0017351297648243935
0.00022,0.001960163061083538
0.00023,0.0016581092990461874
0.00024,0.0028373966156086104
0.00025,0.003844781527900066
0.00026,0.0039002012506852693
0.00027,0.003032816985979634
0.00028,0.0029234539417185173
0.00029,0.002245647952566434
0.0003,0.0025049631017929324
0.00031,0.013489110716655045
0.00032,0.002184608961749326
0.00033,0.0041128781601725475
0.00034,0.001720188537289665
0.00035,0.0031519376912853606
0.00036,0.004183883511126763
0.00037,0.002704742350590609
0.00038,0.00490605758834802
0.00039,0.002838840252025616
0.0004,0.002903311855057872
0.00041,0.005302860821065005
0.00042,0.0033344838743214586
0.00043,0.00171653287332693
0.00044,0.0026927171468803923
0.00045,0.0025368668145633534
0.00046,0.0033678907313889044
0.00047,0.006279087695194102
0.00048,0.002047204426735342
0.00049,0.004450068751258306
0.0005,0.006337318581344706
0.00051,0.003566357234194524
0.00052,0.004532989186231761
0.00053,0.0021277580914808975
0.00054,0.0019447163284346252
0.00055,0.003256623887476745
0.00056,0.0026273893319636627
0.00057,0.0028886923206955712
0.00058,0.00820823315017794
0.00059,0.0024392843776230525
0.0006,0.004503612842105895
0.00061,0.002847047660726444
0.00062,0.0027039826683283876
0.00063,0.0037675277517794136
0.00064,0.0031258300171479693
0.00065,0.0033931364626473754
0.00066,0.009072558903037964
0.00067,0.0062719738505682835
0.00068,0.004706093257210908
0.00069,0.0034489615612617527
0.0007,0.00823495312957887
0.00071,0.002367616901507691
0.00072,0.005096921091636102
0.00073,0.006671330743756781
0.00074,0.005118213139741109
0.00075,0.002108701268740784
0.00076,0.00248650331032178
0.00077,0.0034982014900263535
0.00078,0.007197913755635336
0.00079,0.004499324094560237
0.0008,0.0019005128140824235
0.00081,0.0041803955425941215
0.00082,0.004157625459345795
0.00083,0.004235967019867308
0.00084,0.003840388590665209
0.00085,0.00263028439555641
0.00086,0.008323041048681213
0.00087,0.005423495508005741
0.00088,0.003603386321185481
0.00089,0.02290412416151907
0.0009,0.003086313886576991
0.00091,0.0034105541654032186
0.00092,0.004447131417226286
0.00093,0.00528581947660701
0.00094,0.004304943313480766
0.00095,0.002168800633513626
0.00096,0.0026130706763391608
0.00097,0.002496643542028947
0.00098,0.0034962267197032994
0.00099,0.005426029566794528
0.001,0.0032728114192196035
0.00101,0.004140449444997888
0.00102,0.0059560490970561025
0.00103,0.004407090740518336
0.00104,0.001854997620273377
0.00105,0.006272738601539462
0.00106,0.004524858590493805
0.00107,0.0032824491907656322
0.00108,0.005932040659115673
0.00109,0.007635593741265763
0.0011,0.00437923245546884
0.00111,0.002920592902646275
0.00112,0.018409636100811932
0.00113,0.003420680677250734
0.00114,0.007156790551916849
0.00115,0.005283852877668024
0.00116,0.007715484561110978
0.00117,0.006994268992880697
0.00118,0.006040233223211942
0.00119,0.0024029067292060196
0.0012,0.007260392060617352
0.00121,0.005205228792577463
0.00122,0.002624715317872289
0.00123,0.003192953785344685
0.00124,0.006547686027190377
0.00125,0.0024563260753191827
0.00126,0.008445854209579603
0.00127,0.0028275503442840777
0.00128,0.004302489888475035
0.00129,0.008222066614163522
0.0013,0.012506315642197265
0.00131,0.005439041288924237
0.00132,0.0021085827674040282
0.00133,0.001561967174415552
0.00134,0.004400014681771534
0.00135,0.005251137976491954
0.00136,0.003561744444297591
0.00137,0.005241925802690103
0.00138,0.004943560464385694
0.00139,0.00273012759622632
0.0014,0.0023002130195917377
0.00141,0.005983131993381878
0.00142,0.004288630499630958
0.00143,0.002355256910491754
0.00144,0.016016217236778683
0.00145,0.0041998531794985704
0.00146,0.004884157443892977
0.00147,0.0031114938431613002
0.00148,0.011228177587079467
0.00149,0.002646486503044932
0.0015,0.006607328136530995
0.00151,0.002934397277941947
0.00152,0.0038801518083407564
0.00153,0.005698781280505209
0.00154,0.011748208098937679
0.00155,0.004371506806025451
0.00156,0.005804350262472598
0.00157,0.006644884480902834
0.00158,0.003774892672787977
0.00159,0.006231537188818784
0.0016,0.0057049401836208255
0.00161,0.007725596816111353
0.00162,0.004488106207462541
0.00163,0.002602924761553719
0.00164,0.004520410048495804
0.00165,0.006592329888248645
0.00166,0.005838601950852057
0.00167,0.009472064590379036
0.00168,0.0033371926385438
0.00169,0.0024998298556948534
0.0017,0.01779861154037048
0.00171,0.005338966198453574
0.00172,0.006769865689983866
0.00173,0.0035232932028734596
0.00174,0.006439301713240478
0.00175,0.007225908172102115
0.00176,0.008820928756769401
0.00177,0.009138105705298988
0.00178,0.0034534864329987727
0.00179,0.010873605844826183
0.0018,0.006122167590593832
0.00181,0.0028964119166098364
0.00182,0.006243767305413306
0.00183,0.008297856332324535
0.00184,0.002617669833942337
0.00185,0.0071322158556181075
0.00186,0.0046413804913713235
0.00187,0.004383955185068681
0.00188,0.005997132186115577
0.00189,0.003352631209462093
0.0019,0.004911155098044612
0.00191,0.0037909236188602984
0.00192,0.010027427750076964
0.00193,0.004854394307796131
0.00194,0.006711601368798601
0.00195,0.007114122537695699
0.00196,0.0032235422389795257
0.00197,0.0034826183566261304
0.00198,0.012326614553046447
0.00199,0.004216546680782435
0.002,0.002910545141799542
0.00201,0.01008232333834211
0.00202,0.007280246062833198
0.00203,0.008054441989741206
0.00204,0.010809643963089161
0.00205,0.005073020280345541
0.00206,0.0076007002234790046
0.00207,0.004684659880804066
0.00208,0.004487636449664955
0.00209,0.007089310415449463
0.0021,0.015347013252099305
0.00211,0.006371984120519754
0.00212,0.011116748333177714
0.00213,0.007257629372801349
0.00214,0.004489349848709569
0.00215,0.00798422232661449
0.00216,0.007315146526166971
0.00217,0.0029865020827094958
0.00218,0.003201888410780113
0.00219,0.005575014357466628
0.0022,0.0046020908111506775
0.00221,0.004963981209017628
0.00222,0.004589780370956861
0.00223,0.014037086487447567
0.00224,0.0038375295998628028
0.00225,0.006427390819679803
0.00226,0.0023834221157343176
0.00227,0.002672071255273211
0.00228,0.008631849980142891
0.00229,0.0025199375890083866
0.0023,0.015429895684073514
0.00231,0.0083488244360471
0.00232,0.010257151472257458
0.00233,0.006324546496186232
0.00234,0.007806827126138429
0.00235,0.0034602663429808903
0.00236,0.008391289560359222
0.00237,0.01011952366103148
0.00238,0.007319815568867467
0.00239,0.003911907078036059
0.0024,0.004296854605326819
0.00241,0.003983815468747253
0.00242,0.005485089884596087
0.00243,0.0066959817512544425
0.00244,0.004160149824983798
0.00245,0.0024045069411620275
0.00246,0.0023337181478445246
0.00247,0.003672384997517375
0.00248,0.00988123757537736
0.00249,0.004068549003589909
0.0025,0.0026139490415696075
0.00251,0.006453490846257094
0.00252,0.005426083717417564
0.00253,0.009776404802908758
0.00254,0.008641025774442963
0.00255,0.006084332885061267
0.00256,0.006940926068629964
0.00257,0.004446281551836628
0.00258,0.0026344959302341785
0.00259,0.007127597145771217
0.0026,0.003303779895686021
0.00261,0.004391957286573898
0.00262,0.005158984339383384
0.00263,0.00674467490403727
0.00264,0.008414332981384543
0.00265,0.0049254650555834644
0.00266,0.01687080968398321
0.00267,0.008891551694098065
0.00268,0.008102371603324545
0.00269,0.003985062110635813
0.0027,0.0059937422143234685
0.00271,0.010233298253158805
0.00272,0.004360850376739557
0.00273,0.00434705426653631
0.00274,0.008855463149021388
0.00275,0.008190983901387299
0.00276,0.0046665494718620484
0.00277,0.012085497815787478
0.00278,0.018973006561911
0.00279,0.003938335037103722
0.0028,0.007352601369473413
0.00281,0.007748245999225461
0.00282,0.008720769173059537
0.00283,0.0036947322808918064
0.00284,0.007438739392071411
0.00285,0.006441349397208276
0.00286,0.0068262667744684365
0.00287,0.012096826700371495
0.00288,0.0057072529110896745
0.00289,0.007708969569186021
0.0029,0.004384317631010729
0.00291,0.005731510396659701
0.00292,0.012538965986468082
0.00293,0.011076342489415325
0.00294,0.02516312483849333
0.00295,0.0036278054591616163
0.00296,0.010637024375473168
0.00297,0.009852813666621487
0.00298,0.006406551879669801
0.00299,0.004737543591853292
0.003,0.03154997503750592
0.00301,0.006411046818316163
0.00302,0.010407057619448613
0.00303,0.007147916465001337
0.00304,0.009586167233479562
0.00305,0.01125301578976824
0.00306,0.004875178782994137
0.00307,0.008690192152625833
0.00308,0.005634247102568284
0.00309,0.024514756395804606
0.0031,0.003784173266051533
0.00311,0.0052124333225622875
0.00312,0.0066984500298017495
0.00313,0.006033283423927393
0.00314,0.005505236503638368
0.00315,0.005730442347822597
0.00316,0.020057500054148508
0.00317,0.007292249166451871
0.00318,0.012505909239710324
0.00319,0.005186100614097977
0.0032,0.012319679537906003
0.00321,0.011376992280128385
0.00322,0.009269542559979861
0.00323,0.005733620045732756
0.00324,0.005771858955897296
0.00325,0.013614842359806336
0.00326,0.005829420982362631
0.00327,0.003221939850787194
0.00328,0.010410570672240983
0.00329,0.02293139032200045
0.0033,0.0152096612652533
0.00331,0.0054093248796779105
0.00332,0.005666557740995399
0.00333,0.008469040214427312
0.00334,0.003855819287335308
0.00335,0.014651203034115122
0.00336,0.00708660089350914
0.00337,0.004029496126126799
0.00338,0.00878906007662252
0.00339,0.005164331409600485
0.0034,0.004197412715278205
0.00341,0.009562793069444272
0.00342,0.011326984307788368
0.00343,0.003359949313942724
0.00344,0.003311606096158607
0.00345,0.005281504164427038
0.00346,0.005400359613869334
0.00347,0.006535233945684981
0.00348,0.0075909367060797905
0.00349,0.010209913443047709
0.0035,0.005184956291276379
0.00351,0.021461465660654367
0.00352,0.008738082906739693
0.00353,0.004166018617614768
0.00354,0.006862063098806687
0.00355,0.016825840989522736
0.00356,0.003483893927132903
0.00357,0.005067431199499995
0.00358,0.007442059775437503
0.00359,0.011220559638012825
0.0036,0.018026097977521846
0.00361,0.015231605997284903
0.00362,0.00629926669073278
0.00363,0.0035582195125565498
0.00364,0.013965346547998886
0.00365,0.016373353057264253
0.00366,0.012074038893848078
0.00367,0.00770932080911372
0.00368,0.005032973081393872
0.00369,0.007540190671161904
0.0037,0.014621452382352018
