pair_id,enzyme_class,enz_node,sub_node,enz_ac,sub_ac,enz_gene,sub_gene,is_known_pair,prob_hgt_fold0,prob_hgt_fold1,prob_hgt_fold2,prob_hgt_fold3,prob_hgt_fold4,prob_hgt_mean,prob_hgt_std,crc_enz_expr,crc_sub_expr,lihc_enz_expr,lihc_sub_expr,crc_activity,lihc_activity,crc_score,lihc_score,gi_score
E3|Q9UNE7|Q14653,E3,393,503,Q9UNE7,Q14653,STUB1,IRF3,False,0.9949713,0.9949868,0.9958759,0.9959785,0.9915496,0.9946724,0.0018092953,0.12633510319029104,0.14064461574228665,0.12395422474391522,0.11256240977529303,0.13329798214136857,0.11812106602551194,0.13258782381171222,0.11749176423415442,0.1250397940229333
DUB|Q14694|Q14653,DUB,436,503,Q14694,Q14653,USP10,IRF3,False,0.9951698,0.9951202,0.9962286,0.9957384,0.9916966,0.9947907,0.001788253,0.1127920176901713,0.14064461574228665,0.12244153928241923,0.11256240977529303,0.12595074428851677,0.11739810355463716,0.1252946290762946,0.11678654161378998,0.12104058534504229
DUB|Q9Y4E8|O95271,DUB,492,1741,Q9Y4E8,O95271,USP15,TNKS,False,0.9955947,0.99496526,0.9963399,0.9958145,0.9914829,0.9948395,0.0019400171,0.21230732954893902,0.06301539626730168,0.23421347890677816,0.06324415115130753,0.11566603002601498,0.12170715945109332,0.11506913547806573,0.12107908965474595,0.11807411256640585
DUB|Q9Y4E8|Q12772,DUB,492,1454,Q9Y4E8,Q12772,USP15,SREBF2,False,0.9949528,0.99472976,0.99608636,0.9957664,0.99158,0.994623,0.0017908616,0.21230732954893902,0.06216496493623628,0.23421347890677816,0.06650434610948468,0.11488288687666129,0.12480470449755836,0.11426516159392548,0.12413362960147499,0.11919939559770024
DUB|Q9Y4E8|Q92547,DUB,492,716,Q9Y4E8,Q92547,USP15,TOPBP1,False,0.99549377,0.99449146,0.9958781,0.9956584,0.99165475,0.9946353,0.0017487566,0.21230732954893902,0.059548872915027154,0.23421347890677816,0.06956911732516681,0.1124395934990809,0.127648051270676,0.11183638881183638,0.1269632577700242,0.1193998232909303
DUB|Q9Y4E8|P31751,DUB,492,672,Q9Y4E8,P31751,USP15,AKT2,False,0.9948496,0.99460465,0.9960957,0.99598086,0.9916999,0.9946461,0.0017752715,0.21230732954893902,0.05888720040222457,0.23421347890677816,0.060063836136695636,0.11181316676496335,0.1186075883662683,0.1112145302514204,0.11797257519891413,0.11459355272516727
E3|O14965|P09211,E3,11,1731,O14965,P09211,AURKA,GSTP1,False,0.99526656,0.99482685,0.99613047,0.9955799,0.9912664,0.994614,0.0019306733,0.03045628100532096,0.3822423008318398,0.04451447135207938,0.3106131303078947,0.1078966122093504,0.11758732623318925,0.10731548105599084,0.1169540008940973,0.11213474097504407
DUB|Q9Y4E8|P27361,DUB,492,1101,Q9Y4E8,P27361,USP15,MAPK3,False,0.99557436,0.99480903,0.99620986,0.9961188,0.99192977,0.99492836,0.0017665252,0.21230732954893902,0.054402569895174974,0.23421347890677816,0.045967136443857,0.10747122561432014,0.10375992936533011,0.10692617024764553,0.10323369635716373,0.10507993330240463
