pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid,enz_gene_norm,sub_gene_norm,gene_pair_key,ppi_physical_flag,enz_compartments,sub_compartments,shared_compartments,has_enz_loc,has_sub_loc,coloc_flag,scrna_has_both_genes_crc,scrna_has_both_genes_lihc,scrna_coexpr_crc,scrna_coexpr_lihc,scrna_coexpr_flag,scrna_max_min_expr,scrna_best_cancer,scrna_best_celltype
DUB|Q96G74|Q8IWA4,DUB|Q96G74,DUB,Q96G74,Q8IWA4,OTUD5,MFN1,OTU,0,neg2x_initial_degree_matched,,OTUD5,MFN1,MFN1|OTUD5,False,nucleus,cytoplasm;membrane;mitochondrion,,True,True,False,True,True,False,False,False,0.2394,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|ILC
DUB|Q96G74|P30304,DUB|Q96G74,DUB,Q96G74,P30304,OTUD5,CDC25A,OTU,0,neg2x_initial_degree_matched,,OTUD5,CDC25A,CDC25A|OTUD5,False,nucleus,,,True,False,False,True,True,False,False,False,0.15265,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Tprolif
DUB|Q96G74|Q99259,DUB|Q96G74,DUB,Q96G74,Q99259,OTUD5,GAD1,OTU,0,neg2x_initial_degree_matched,,OTUD5,GAD1,GAD1|OTUD5,False,nucleus,,,True,False,False,True,True,False,False,False,0.03724,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Malignant
DUB|Q96G74|P18084,DUB|Q96G74,DUB,Q96G74,P18084,OTUD5,ITGB5,OTU,0,neg2x_initial_degree_matched,,OTUD5,ITGB5,ITGB5|OTUD5,False,nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.30283,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Malignant
DUB|Q96G74|O43353,DUB|Q96G74,DUB,Q96G74,O43353,OTUD5,RIPK2,OTU,0,neg2x_initial_degree_matched,,OTUD5,RIPK2,OTUD5|RIPK2,False,nucleus,cytoplasm;endoplasmic_reticulum;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.35381,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|Mast
DUB|Q96G74|P05556,DUB|Q96G74,DUB,Q96G74,P05556,OTUD5,ITGB1,OTU,0,neg2x_initial_degree_matched,,OTUD5,ITGB1,ITGB1|OTUD5,False,nucleus,cell_junction;endosome;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.58317,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Treg
DUB|Q96G74|Q86TM6,DUB|Q96G74,DUB,Q96G74,Q86TM6,OTUD5,SYVN1,OTU,0,neg2x_initial_degree_matched,,OTUD5,SYVN1,OTUD5|SYVN1,False,nucleus,endoplasmic_reticulum;membrane,,True,True,False,True,True,False,False,False,0.35915,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|Mast
DUB|Q96G74|Q13635,DUB|Q96G74,DUB,Q96G74,Q13635,OTUD5,PTCH1,OTU,0,neg2x_initial_degree_matched,,OTUD5,PTCH1,OTUD5|PTCH1,False,nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.20473,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8T
DUB|Q96G74|O75143,DUB|Q96G74,DUB,Q96G74,O75143,OTUD5,ATG13,OTU,0,neg2x_initial_degree_matched,,OTUD5,ATG13,ATG13|OTUD5,False,nucleus,cytoplasm;membrane,,True,True,False,True,True,False,False,False,0.48453,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Treg
DUB|Q96K76|Q8NAP3,DUB|Q96K76,DUB,Q96K76,Q8NAP3,USP47,ZBTB38,USP,0,neg2x_initial_degree_matched,,USP47,ZBTB38,USP47|ZBTB38,False,cytoplasm,nucleus,,True,True,False,True,True,False,False,False,0.67916,CRC,CRC|CRC_GSE108989_expression_Celltype_majorlineage|Treg
DUB|Q96K76|P04179,DUB|Q96K76,DUB,Q96K76,P04179,USP47,SOD2,USP,0,neg2x_initial_degree_matched,,USP47,SOD2,SOD2|USP47,False,cytoplasm,mitochondrion,,True,True,False,True,True,False,False,False,0.73312,LIHC,LIHC|LIHC_GSE179795_expression_Celltype_majorlineage|Mono/Macro
DUB|Q96K76|P37023,DUB|Q96K76,DUB,Q96K76,P37023,USP47,ACVRL1,USP,0,neg2x_initial_degree_matched,,USP47,ACVRL1,ACVRL1|USP47,False,cytoplasm,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.40686,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Endothelial
DUB|Q96K76|P23759,DUB|Q96K76,DUB,Q96K76,P23759,USP47,PAX7,USP,0,neg2x_initial_degree_matched,,USP47,PAX7,PAX7|USP47,False,cytoplasm,nucleus,,True,True,False,True,True,False,False,False,0.01086,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|Mast
DUB|Q96RU2|P35228,DUB|Q96RU2,DUB,Q96RU2,P35228,USP28,NOS2,USP,0,neg2x_initial_degree_matched,,USP28,NOS2,NOS2|USP28,False,nucleus,cytoplasm,,True,True,False,True,True,False,False,False,0.05344,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Epithelial
DUB|Q96RU2|P01584,DUB|Q96RU2,DUB,Q96RU2,P01584,USP28,IL1B,USP,0,neg2x_initial_degree_matched,,USP28,IL1B,IL1B|USP28,False,nucleus,cytoplasm;extracellular;lysosome,,True,True,False,True,True,False,False,False,0.21288,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|Tprolif
DUB|Q96RU2|Q96RJ0,DUB|Q96RU2,DUB,Q96RU2,Q96RJ0,USP28,TAAR1,USP,0,neg2x_initial_degree_matched,,USP28,TAAR1,TAAR1|USP28,False,nucleus,endoplasmic_reticulum;membrane;plasma_membrane,,True,True,False,False,False,False,False,False,0.0,CRC,NA
DUB|Q96RU2|O95835,DUB|Q96RU2,DUB,Q96RU2,O95835,USP28,LATS1,USP,0,neg2x_initial_degree_matched,,USP28,LATS1,LATS1|USP28,False,nucleus,cytoplasm;cytoskeleton,,True,True,False,True,True,False,False,False,0.41432,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8T
DUB|Q96RU2|P37088,DUB|Q96RU2,DUB,Q96RU2,P37088,USP28,SCNN1A,USP,0,neg2x_initial_degree_matched,,USP28,SCNN1A,SCNN1A|USP28,False,nucleus,cytoplasm;cytoskeleton;membrane;plasma_membrane;vesicle,,True,True,False,True,True,False,False,False,0.15172,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Malignant
DUB|Q96RU2|Q16828,DUB|Q96RU2,DUB,Q96RU2,Q16828,USP28,DUSP6,USP,0,neg2x_initial_degree_matched,,USP28,DUSP6,DUSP6|USP28,False,nucleus,cytoplasm,,True,True,False,True,True,False,False,False,0.343,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|NK
DUB|Q96RU2|Q12809,DUB|Q96RU2,DUB,Q96RU2,Q12809,USP28,KCNH2,USP,0,neg2x_initial_degree_matched,,USP28,KCNH2,KCNH2|USP28,False,nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.04709,LIHC,LIHC|LIHC_GSE146409_expression_Celltype_majorlineage|Malignant
DUB|Q96RU2|Q9H257,DUB|Q96RU2,DUB,Q96RU2,Q9H257,USP28,CARD9,USP,0,neg2x_initial_degree_matched,,USP28,CARD9,CARD9|USP28,False,nucleus,cytoplasm,,True,True,False,True,True,False,False,False,0.09052,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|DC
DUB|Q9BXU7|P48764,DUB|Q9BXU7,DUB,Q9BXU7,P48764,USP26,SLC9A3,USP,0,neg2x_initial_degree_matched,,USP26,SLC9A3,SLC9A3|USP26,False,cytoplasm;cytoskeleton;nucleus,endosome;membrane;plasma_membrane,,True,True,False,True,False,False,False,False,0.00091,CRC,CRC|CRC_GSE108989_expression_Celltype_majorlineage|Treg
DUB|Q9C040|Q8NAP3,DUB|Q9C040,DUB,Q9C040,Q8NAP3,TRIM2,ZBTB38,Other,0,neg2x_initial_degree_matched,,TRIM2,ZBTB38,TRIM2|ZBTB38,False,cytoplasm,nucleus,,True,True,False,True,True,False,False,False,0.60627,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Malignant
DUB|Q9C040|P28562,DUB|Q9C040,DUB,Q9C040,P28562,TRIM2,DUSP1,Other,0,neg2x_initial_degree_matched,,TRIM2,DUSP1,DUSP1|TRIM2,False,cytoplasm,nucleus,,True,True,False,True,True,False,False,False,0.6721,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Malignant
DUB|Q9H0E7|Q9Y256,DUB|Q9H0E7,DUB,Q9H0E7,Q9Y256,USP44,RCE1,USP,0,neg2x_initial_degree_matched,,USP44,RCE1,RCE1|USP44,False,cytoplasm;nucleus,endoplasmic_reticulum;membrane,,True,True,False,True,True,False,False,False,0.0416,CRC,CRC|CRC_EMTAB8107_expression_Celltype_majorlineage|Enteric glial
DUB|Q9H0E7|P05556,DUB|Q9H0E7,DUB,Q9H0E7,P05556,USP44,ITGB1,USP,0,neg2x_initial_degree_matched,,USP44,ITGB1,ITGB1|USP44,False,cytoplasm;nucleus,cell_junction;endosome;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.12095,LIHC,LIHC|LIHC_GSE146409_expression_Celltype_majorlineage|Hepatocytes
DUB|Q9H0E7|Q9H5J4,DUB|Q9H0E7,DUB,Q9H0E7,Q9H5J4,USP44,ELOVL6,USP,0,neg2x_initial_degree_matched,,USP44,ELOVL6,ELOVL6|USP44,False,cytoplasm;nucleus,endoplasmic_reticulum;membrane,,True,True,False,True,True,False,False,False,0.12095,LIHC,LIHC|LIHC_GSE146409_expression_Celltype_majorlineage|Hepatocytes
DUB|Q9H3M9|O95166,DUB|Q9H3M9,DUB,Q9H3M9,O95166,ATXN3L,GABARAP,Josephin,0,neg2x_initial_degree_matched,,ATXN3L,GABARAP,ATXN3L|GABARAP,False,nucleus,cytoplasm;cytoskeleton;golgi;membrane;vesicle,,True,True,False,True,True,False,False,False,0.00063,CRC,CRC|CRC_GSE108989_expression_Celltype_majorlineage|CD8T
DUB|Q9H9J4|Q16204,DUB|Q9H9J4,DUB,Q9H9J4,Q16204,USP42,CCDC6,USP,0,neg2x_initial_degree_matched,,USP42,CCDC6,CCDC6|USP42,False,,cytoplasm;cytoskeleton,,False,True,False,True,True,False,False,False,0.2428,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Tprolif
DUB|Q9H9J4|O15151,DUB|Q9H9J4,DUB,Q9H9J4,O15151,USP42,MDM4,USP,0,neg2x_initial_degree_matched,,USP42,MDM4,MDM4|USP42,False,,nucleus,,False,True,False,True,True,False,False,False,0.2428,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Tprolif
DUB|Q9H9J4|P30304,DUB|Q9H9J4,DUB,Q9H9J4,P30304,USP42,CDC25A,USP,0,neg2x_initial_degree_matched,,USP42,CDC25A,CDC25A|USP42,False,,,,False,False,False,True,True,False,False,False,0.15265,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Tprolif
DUB|Q9H9J4|P23771,DUB|Q9H9J4,DUB,Q9H9J4,P23771,USP42,GATA3,USP,0,neg2x_initial_degree_matched,,USP42,GATA3,GATA3|USP42,False,,nucleus,,False,True,False,True,True,False,False,False,0.2428,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Tprolif
DUB|Q9H9J4|Q9P2Y5,DUB|Q9H9J4,DUB,Q9H9J4,Q9P2Y5,USP42,UVRAG,USP,0,neg2x_initial_degree_matched,,USP42,UVRAG,USP42|UVRAG,False,,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;nucleus;vesicle,,False,True,False,True,True,False,False,False,0.23859,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8Tex
DUB|Q9H9J4|Q12888,DUB|Q9H9J4,DUB,Q9H9J4,Q12888,USP42,TP53BP1,USP,0,neg2x_initial_degree_matched,,USP42,TP53BP1,TP53BP1|USP42,False,,nucleus,,False,True,False,True,True,False,False,False,0.22573,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Tprolif
DUB|Q9HBJ7|Q08050,DUB|Q9HBJ7,DUB,Q9HBJ7,Q08050,USP29,FOXM1,USP,0,neg2x_initial_degree_matched,,USP29,FOXM1,FOXM1|USP29,False,cytoplasm,nucleus,,True,True,False,True,True,False,False,False,0.04044,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Malignant
DUB|Q9NQC7|P15407,DUB|Q9NQC7,DUB,Q9NQC7,P15407,CYLD,FOSL1,USP,0,neg2x_initial_degree_matched,,CYLD,FOSL1,CYLD|FOSL1,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.22041,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Mast
DUB|Q9NQC7|O14737,DUB|Q9NQC7,DUB,Q9NQC7,O14737,CYLD,PDCD5,USP,0,neg2x_initial_degree_matched,,CYLD,PDCD5,CYLD|PDCD5,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,,,True,False,False,True,True,False,False,False,0.50099,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Tprolif
DUB|Q9NQC7|O00512,DUB|Q9NQC7,DUB,Q9NQC7,O00512,CYLD,BCL9,USP,0,neg2x_initial_degree_matched,,CYLD,BCL9,BCL9|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.09751,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD4Tconv
DUB|Q9NQC7|P51965,DUB|Q9NQC7,DUB,Q9NQC7,P51965,CYLD,UBE2E1,USP,0,neg2x_initial_degree_matched,,CYLD,UBE2E1,CYLD|UBE2E1,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.31147,LIHC,LIHC|LIHC_GSE140228_10X_expression_Celltype_majorlineage|DC
DUB|Q9NQC7|P62807,DUB|Q9NQC7,DUB,Q9NQC7,P62807,CYLD,HIST1H2BI,USP,0,neg2x_initial_degree_matched,,CYLD,HIST1H2BI,CYLD|HIST1H2BI,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.06851,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Epithelial
DUB|Q9NQC7|Q16778,DUB|Q9NQC7,DUB,Q9NQC7,Q16778,CYLD,HIST2H2BE,USP,0,neg2x_initial_degree_matched,,CYLD,HIST2H2BE,CYLD|HIST2H2BE,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.31787,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Plasma
DUB|Q9NQC7|P04908,DUB|Q9NQC7,DUB,Q9NQC7,P04908,CYLD,HIST1H2AE,USP,0,neg2x_initial_degree_matched,,CYLD,HIST1H2AE,CYLD|HIST1H2AE,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.31787,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Plasma
DUB|Q9NQC7|Q8NAP3,DUB|Q9NQC7,DUB,Q9NQC7,Q8NAP3,CYLD,ZBTB38,USP,0,neg2x_initial_degree_matched,,CYLD,ZBTB38,CYLD|ZBTB38,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.90099,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8Tex
DUB|Q9NQC7|Q99538,DUB|Q9NQC7,DUB,Q9NQC7,Q99538,CYLD,LGMN,USP,0,neg2x_initial_degree_matched,,CYLD,LGMN,CYLD|LGMN,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,lysosome,,True,True,False,True,True,False,False,False,0.61996,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|ILC
DUB|Q9NQC7|P26927,DUB|Q9NQC7,DUB,Q9NQC7,P26927,CYLD,MST1,USP,0,neg2x_initial_degree_matched,,CYLD,MST1,CYLD|MST1,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,extracellular,,True,True,False,True,True,False,False,False,0.25126,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Malignant
DUB|Q9NQC7|Q16777,DUB|Q9NQC7,DUB,Q9NQC7,Q16777,CYLD,HIST2H2AC,USP,0,neg2x_initial_degree_matched,,CYLD,HIST2H2AC,CYLD|HIST2H2AC,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.5492,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Tprolif
DUB|Q9NQC7|Q8IXJ9,DUB|Q9NQC7,DUB,Q9NQC7,Q8IXJ9,CYLD,ASXL1,USP,0,neg2x_initial_degree_matched,,CYLD,ASXL1,ASXL1|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.5492,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Tprolif
DUB|Q9NQC7|O75943,DUB|Q9NQC7,DUB,Q9NQC7,O75943,CYLD,RAD17,USP,0,neg2x_initial_degree_matched,,CYLD,RAD17,CYLD|RAD17,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.33628,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|Q9NQC7|P35659,DUB|Q9NQC7,DUB,Q9NQC7,P35659,CYLD,DEK,USP,0,neg2x_initial_degree_matched,,CYLD,DEK,CYLD|DEK,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.85281,CRC,CRC|CRC_GSE108989_expression_Celltype_majorlineage|Tprolif
DUB|Q9NQC7|O15519,DUB|Q9NQC7,DUB,Q9NQC7,O15519,CYLD,CFLAR,USP,0,neg2x_initial_degree_matched,,CYLD,CFLAR,CFLAR|CYLD,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,,,True,False,False,True,True,False,True,True,1.07332,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD4Tconv
DUB|Q9NQC7|P30291,DUB|Q9NQC7,DUB,Q9NQC7,P30291,CYLD,WEE1,USP,0,neg2x_initial_degree_matched,,CYLD,WEE1,CYLD|WEE1,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.32475,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|B
DUB|Q9P275|P37023,DUB|Q9P275,DUB,Q9P275,P37023,USP36,ACVRL1,USP,0,neg2x_initial_degree_matched,,USP36,ACVRL1,ACVRL1|USP36,False,cytoplasm;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.23931,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Endothelial
DUB|Q9P275|P36894,DUB|Q9P275,DUB,Q9P275,P36894,USP36,BMPR1A,USP,0,neg2x_initial_degree_matched,,USP36,BMPR1A,BMPR1A|USP36,False,cytoplasm;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.12174,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|Mast
DUB|Q9P275|O75365,DUB|Q9P275,DUB,Q9P275,O75365,USP36,PTP4A3,USP,0,neg2x_initial_degree_matched,,USP36,PTP4A3,PTP4A3|USP36,False,cytoplasm;nucleus,endosome;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.35684,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Treg
DUB|Q9P2H5|Q9Y256,DUB|Q9P2H5,DUB,Q9P2H5,Q9Y256,USP35,RCE1,USP,0,neg2x_initial_degree_matched,,USP35,RCE1,RCE1|USP35,False,cytoplasm;mitochondrion,endoplasmic_reticulum;membrane,,True,True,False,True,True,False,False,False,0.09514,LIHC,LIHC|LIHC_GSE179795_expression_Celltype_majorlineage|ILC
DUB|Q9P2H5|P12004,DUB|Q9P2H5,DUB,Q9P2H5,P12004,USP35,PCNA,USP,0,neg2x_initial_degree_matched,,USP35,PCNA,PCNA|USP35,False,cytoplasm;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.1203,LIHC,LIHC|LIHC_GSE179795_expression_Celltype_majorlineage|NK
DUB|Q9P2H5|Q8WYQ5,DUB|Q9P2H5,DUB,Q9P2H5,Q8WYQ5,USP35,DGCR8,USP,0,neg2x_initial_degree_matched,,USP35,DGCR8,DGCR8|USP35,False,cytoplasm;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.08036,LIHC,LIHC|LIHC_GSE179795_expression_Celltype_majorlineage|Mono/Macro
DUB|Q9UGI0|P55085,DUB|Q9UGI0,DUB,Q9UGI0,P55085,ZRANB1,F2RL1,OTU,0,neg2x_initial_degree_matched,,ZRANB1,F2RL1,F2RL1|ZRANB1,False,cytoplasm;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.20439,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Malignant
DUB|Q9UHP3|P30304,DUB|Q9UHP3,DUB,Q9UHP3,P30304,USP25,CDC25A,USP,0,neg2x_initial_degree_matched,,USP25,CDC25A,CDC25A|USP25,False,cytoplasm;nucleus,,,True,False,False,True,True,False,False,False,0.15265,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Tprolif
DUB|Q9UHP3|P42773,DUB|Q9UHP3,DUB,Q9UHP3,P42773,USP25,CDKN2C,USP,0,neg2x_initial_degree_matched,,USP25,CDKN2C,CDKN2C|USP25,False,cytoplasm;nucleus,,,True,False,False,True,True,False,False,False,0.21773,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Tprolif
DUB|Q9UK80|O15554,DUB|Q9UK80,DUB,Q9UK80,O15554,USP21,KCNN4,USP,0,neg2x_initial_degree_matched,,USP21,KCNN4,KCNN4|USP21,False,cytoplasm;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.16248,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|Q9UK80|O14737,DUB|Q9UK80,DUB,Q9UK80,O14737,USP21,PDCD5,USP,0,neg2x_initial_degree_matched,,USP21,PDCD5,PDCD5|USP21,False,cytoplasm;nucleus,,,True,False,False,True,True,False,False,False,0.25633,LIHC,LIHC|LIHC_GSE146409_expression_Celltype_majorlineage|Hepatocytes
DUB|Q9UK80|Q8IVP5,DUB|Q9UK80,DUB,Q9UK80,Q8IVP5,USP21,FUNDC1,USP,0,neg2x_initial_degree_matched,,USP21,FUNDC1,FUNDC1|USP21,False,cytoplasm;nucleus,membrane;mitochondrion,,True,True,False,True,True,False,False,False,0.10084,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Fibroblasts
DUB|Q9UK80|A0A291NLA3,DUB|Q9UK80,DUB,Q9UK80,A0A291NLA3,USP21,SIGIRR,USP,0,neg2x_initial_degree_matched,,USP21,SIGIRR,SIGIRR|USP21,False,cytoplasm;nucleus,,,True,False,False,True,True,False,False,False,0.31322,LIHC,LIHC|LIHC_GSE146409_expression_Celltype_majorlineage|Hepatocytes
DUB|Q9UMW8|P21796,DUB|Q9UMW8,DUB,Q9UMW8,P21796,USP18,VDAC1,USP,0,neg2x_initial_degree_matched,,USP18,VDAC1,USP18|VDAC1,False,cytoplasm;nucleus,endoplasmic_reticulum;membrane;mitochondrion;plasma_membrane,,True,True,False,True,True,False,False,False,0.31864,CRC,CRC|CRC_GSE108989_expression_Celltype_majorlineage|Tprolif
DUB|Q9UMW8|P07550,DUB|Q9UMW8,DUB,Q9UMW8,P07550,USP18,ADRB2,USP,0,neg2x_initial_degree_matched,,USP18,ADRB2,ADRB2|USP18,False,cytoplasm;nucleus,endosome;golgi;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.18207,CRC,CRC|CRC_GSE108989_expression_Celltype_majorlineage|CD8Tex
DUB|Q9UMW8|P17302,DUB|Q9UMW8,DUB,Q9UMW8,P17302,USP18,GJA1,USP,0,neg2x_initial_degree_matched,,USP18,GJA1,GJA1|USP18,False,cytoplasm;nucleus,cell_junction;endoplasmic_reticulum;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.05751,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Fibroblasts
DUB|Q9UPT9|Q02246,DUB|Q9UPT9,DUB,Q9UPT9,Q02246,USP22,CNTN2,USP,0,neg2x_initial_degree_matched,,USP22,CNTN2,CNTN2|USP22,False,cytoplasm;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.05258,CRC,CRC|CRC_EMTAB8107_expression_Celltype_majorlineage|Enteric glial
DUB|Q9UPT9|O75365,DUB|Q9UPT9,DUB,Q9UPT9,O75365,USP22,PTP4A3,USP,0,neg2x_initial_degree_matched,,USP22,PTP4A3,PTP4A3|USP22,False,cytoplasm;nucleus,endosome;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.46729,LIHC,LIHC|LIHC_GSE166635_expression_Celltype_majorlineage|Endothelial
DUB|Q9UPT9|O14737,DUB|Q9UPT9,DUB,Q9UPT9,O14737,USP22,PDCD5,USP,0,neg2x_initial_degree_matched,,USP22,PDCD5,PDCD5|USP22,False,cytoplasm;nucleus,,,True,False,False,True,True,False,False,False,0.56072,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Endothelial
DUB|Q9UPT9|P04234,DUB|Q9UPT9,DUB,Q9UPT9,P04234,USP22,CD3D,USP,0,neg2x_initial_degree_matched,,USP22,CD3D,CD3D|USP22,False,cytoplasm;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.42313,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|Q9UPT9|P23588,DUB|Q9UPT9,DUB,Q9UPT9,P23588,USP22,EIF4B,USP,0,neg2x_initial_degree_matched,,USP22,EIF4B,EIF4B|USP22,False,cytoplasm;nucleus,,,True,False,False,True,True,False,False,False,0.56072,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Endothelial
DUB|Q9UPT9|Q9H4P4,DUB|Q9UPT9,DUB,Q9UPT9,Q9H4P4,USP22,RNF41,USP,0,neg2x_initial_degree_matched,,USP22,RNF41,RNF41|USP22,False,cytoplasm;nucleus,,,True,False,False,True,True,False,False,False,0.3002,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|Q9UPU5|O14965,DUB|Q9UPU5,DUB,Q9UPU5,O14965,USP24,AURKA,USP,0,neg2x_initial_degree_matched,,USP24,AURKA,AURKA|USP24,False,,cytoplasm;cytoskeleton;membrane;plasma_membrane,,False,True,False,True,True,False,False,False,0.45739,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Tprolif
DUB|Q9UPU5|Q8IYW5,DUB|Q9UPU5,DUB,Q9UPU5,Q8IYW5,USP24,RNF168,USP,0,neg2x_initial_degree_matched,,USP24,RNF168,RNF168|USP24,False,,nucleus,,False,True,False,True,True,False,False,False,0.45739,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Tprolif
