pair_id,enzyme_class,enzyme,substrate,prob_hgt_mean_day16,prob_hgt_std_day16,prob_full_fold0,prob_no_ppi,prob_no_colocalization,prob_no_enzyme_substrate_context,prob_only_ppi,prob_only_colocalization,prob_only_enzyme_substrate_context,drop_no_ppi,drop_no_colocalization,drop_no_enzyme_substrate_context,total_drop,ppi_importance_pct,colocalization_importance_pct,enzyme_substrate_context_importance_pct
DUB|Q9Y4E8|P31749,DUB,USP15,AKT1,0.9949152,0.0017240107,0.9953226447105408,0.9945289492607117,0.9953368306159973,0.9954352974891663,0.9949131011962891,0.9950094223022461,0.7722891569137573,0.0007936954498291016,0.0,0.0,0.0007936954498291016,100.0,0.0,0.0
DUB|Q9Y4E8|P04637,DUB,USP15,TP53,0.99485,0.0018478711,0.9953182339668274,0.9947543144226074,0.9953534603118896,0.9954420328140259,0.9952675104141235,0.995246946811676,0.9473779201507568,0.0005639195442199707,0.0,0.0,0.0005639195442199707,100.0,0.0,0.0
DUB|Q9Y4E8|P45983,DUB,USP15,MAPK8,0.9949361,0.0017746688,0.9954468607902527,0.9949713945388794,0.995309054851532,0.9955110549926758,0.9947503209114075,0.9951819777488708,0.14456453919410706,0.000475466251373291,0.00013780593872070312,0.0,0.0006132721900939941,77.52940033044999,22.470599669550005,0.0
DUB|Q9Y4E8|P27361,DUB,USP15,MAPK3,0.99492836,0.0017665252,0.9955743551254272,0.9948270916938782,0.9950734972953796,0.9956770539283752,0.9945664405822754,0.9951606392860413,0.7030477523803711,0.0007472634315490723,0.0005008578300476074,0.0,0.0012481212615966797,59.871060171919765,40.12893982808023,0.0
DUB|Q9Y4E8|P21580,DUB,USP15,TNFAIP3,0.99481356,0.0018888309,0.9952709078788757,0.9849627017974854,0.9930853843688965,0.9954643845558167,0.993107795715332,0.9946250319480896,0.6624802947044373,0.01030820608139038,0.002185523509979248,0.0,0.012493729591369629,82.50703687801155,17.492963121988456,0.0
DUB|Q14694|P35222,DUB,USP10,CTNNB1,0.9948136,0.0017541168,0.9953365921974182,0.993461012840271,0.9908199906349182,0.9954518675804138,0.9916447997093201,0.9946976900100708,0.18490566313266754,0.0018755793571472168,0.0045166015625,0.0,0.006392180919647217,29.34177522076033,70.65822477923967,0.0
DUB|Q14694|P27361,DUB,USP10,MAPK3,0.9948578,0.0017557165,0.9956652522087097,0.9941393136978149,0.9924833178520203,0.9957113265991211,0.9919717311859131,0.9948846697807312,0.2666487395763397,0.0015259385108947754,0.003181934356689453,0.0,0.0047078728675842285,32.41248338292081,67.58751661707919,0.0
E3|Q12834|P04637,E3,CDC20,TP53,0.9948837,0.0018482589,0.9954427480697632,0.9933865666389465,0.9949295520782471,0.9955007433891296,0.9948523640632629,0.9948135614395142,0.9514384269714355,0.0020561814308166504,0.0005131959915161133,0.0,0.0025693774223327637,80.02644582086435,19.97355417913564,0.0
