roc_auc,pr_auc,f1,accuracy,precision,recall,brier,fold,best_epoch
0.8327581983363688,0.8823959472257051,0.7933884297520661,0.7580645161290323,0.7804878048780488,0.8067226890756303,0.17375539664889184,0,83
0.8674719395493782,0.9118018073971323,0.8318936877076412,0.7958030669895076,0.845945945945946,0.8183006535947712,0.1474789435790997,1,93
0.8483553819757992,0.912605700174725,0.8143866409762364,0.7667473769168685,0.8276762402088773,0.8015170670037927,0.16919245818548673,2,99
0.8693219768269861,0.9104964187536828,0.8357615894039735,0.7998385794995965,0.8481182795698925,0.8237597911227154,0.1551200503943509,3,105
0.8589552238805971,0.9139144423048957,0.8275862068965517,0.7699757869249395,0.7746319365798414,0.8883116883116883,0.1958091446783096,4,165
