roc_auc,pr_auc,f1,accuracy,precision,recall,brier,epoch,train_loss,fold
0.4952897508813412,0.5795089995606408,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.2745807143203601,0,0.6941478848457336,0
0.5269408143485531,0.602771140021745,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.25856460314864366,1,0.6887688636779785,0
0.5698762394691718,0.6302515677456925,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.24545833996553612,2,0.6712412238121033,0
0.5876894484029354,0.6413467869543702,0.7311827956989247,0.5766129032258065,0.576271186440678,1.0,0.24163904713219453,3,0.6707401275634766,0
0.5982881745854235,0.6436460538168262,0.7305327868852459,0.5758064516129032,0.5759289176090469,0.9985994397759104,0.24061926849211082,4,0.6644569039344788,0
0.6028812665750711,0.6456513620416671,0.7305327868852459,0.5758064516129032,0.5759289176090469,0.9985994397759104,0.24051526028193326,5,0.6635618805885315,0
0.6063360705498929,0.6443576948537117,0.7301587301587301,0.575,0.5754640839386602,0.9985994397759104,0.24127764370954383,6,0.6632841229438782,0
0.6100984119883696,0.6444983572379948,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.24302658468476254,7,0.6584465503692627,0
0.6128848877954224,0.6467581752533847,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.24448637461517989,8,0.6572600603103638,0
0.6164355476030717,0.6531713659681815,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.24546381607416567,9,0.6507052183151245,0
0.6194337050409517,0.6622388847236704,0.7324088341037494,0.5798387096774194,0.578264395782644,0.9985994397759104,0.24505314211867216,10,0.6497267484664917,0
0.6231614318731294,0.6747006346299967,0.7353702744691869,0.5879032258064516,0.5834018077239113,0.9943977591036415,0.24345019160466444,11,0.6449189186096191,0
0.627751861200754,0.6868093707297342,0.7384937238493724,0.5967741935483871,0.5893155258764607,0.988795518207283,0.2406314877296838,12,0.6428062915802002,0
0.6328189070304928,0.699588845487167,0.730706961683756,0.5975806451612903,0.5943810359964882,0.9481792717086834,0.23775546398709613,13,0.634689211845398,0
0.6384464432160697,0.708348758579217,0.7321428571428571,0.6129032258064516,0.608534322820037,0.9187675070028011,0.23565456606681134,14,0.6323126554489136,0
0.6443082936596691,0.713624786781649,0.7196796338672768,0.6048387096774194,0.6083172147001934,0.8809523809523809,0.23517866103722998,15,0.6250753998756409,0
0.6511353590866004,0.7188709983165993,0.7201861547411286,0.6120967741935484,0.6159203980099502,0.8669467787114846,0.23588766303110612,16,0.6212055683135986,0
0.6595680097133909,0.725440537053911,0.7168037602820212,0.6112903225806452,0.6174089068825911,0.8543417366946778,0.23702633661962189,17,0.6179631352424622,0
0.6689778573026168,0.7335648299003628,0.7148784825133373,0.6120967741935484,0.6197327852004111,0.8445378151260504,0.2374951034431621,18,0.6123281121253967,0
0.6790214184533128,0.7430686043113642,0.7107636800962117,0.6120967741935484,0.6227608008429927,0.8277310924369747,0.23540116185950152,19,0.6105261445045471,0
0.6892673419177557,0.7548844256289209,0.7215112736136502,0.6314516129032258,0.6386192017259978,0.8291316526610645,0.23218864986198556,20,0.6000827550888062,0
0.6986558882107976,0.7696264218287157,0.7174323473882945,0.6379032258064516,0.6514285714285715,0.7983193277310925,0.22851194221401905,21,0.6012105345726013,0
0.7046522030865577,0.7790866918747131,0.7155727155727156,0.6435483870967742,0.6619047619047619,0.7787114845938375,0.22553340419666887,22,0.5933063626289368,0
0.7086302201488961,0.7826198993171218,0.7166882276843467,0.646774193548387,0.6658653846153846,0.7759103641456583,0.22366340981266108,23,0.5829153060913086,0
