roc_auc,pr_auc,f1,accuracy,precision,recall,brier,fold,best_epoch
0.7964980669073713,0.8303158859668223,0.7768268597761685,0.7266129032258064,0.7329192546583851,0.8263305322128851,0.18577071642995446,0,149
0.8443644687129424,0.9026425745505977,0.8056086679413639,0.7538337368845843,0.7860696517412935,0.8261437908496732,0.15826264996347053,1,179
0.8240078110890374,0.8795490748691919,0.8222222222222222,0.7546408393866021,0.764961915125136,0.888748419721871,0.164799726479388,2,193
0.8410733112900823,0.8891784488140212,0.8157894736842105,0.7740112994350282,0.8222811671087533,0.8093994778067886,0.1588461788841855,3,183
0.7894331681112065,0.8531062762879765,0.8040141676505312,0.7320419693301049,0.737012987012987,0.8844155844155844,0.18655539637764382,4,197
