roc_auc,pr_auc,f1,accuracy,precision,recall,brier,epoch,train_loss,fold
0.5285144476041367,0.5967564353040026,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.30849715839119185,0,0.7028376460075378,0
0.5091009787945596,0.5660708755746189,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.24642656185937029,1,0.7861894369125366,0
0.5317442566380164,0.586549022491924,0.5970359915314044,0.5395161290322581,0.6017069701280228,0.592436974789916,0.24941741972213266,2,0.6726934313774109,0
0.5647799043571802,0.6342709477920796,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.24351130866152312,3,0.6854132413864136,0
0.5819846950186919,0.6583892041092366,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.24504389100979204,4,0.6730000972747803,0
0.5905305087814593,0.6649531902413943,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.25025039567120033,5,0.6645846962928772,0
0.601143879605074,0.6725484616995434,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.25062441449960976,6,0.6665526032447815,0
0.61010773130545,0.6803518383765852,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.24743287117406396,7,0.6636723279953003,0
0.6166751871851403,0.6878585663163245,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.24359747242122584,8,0.6611849069595337,0
0.6223919225484871,0.6952042660692341,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.24096435924299694,9,0.6593295931816101,0
0.6238989892534961,0.696839521693267,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.23948100967570962,10,0.655320942401886,0
0.6244554856162997,0.6972767813340389,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.2386853169997481,11,0.6572059392929077,0
0.6266122418549168,0.6980338173151904,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.2385613991131291,12,0.6547378897666931,0
0.6294280069442226,0.6988820126830391,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.23966773530940597,13,0.6512031555175781,0
0.6326591473091138,0.6996280026516937,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.2414858114673726,14,0.6469172835350037,0
0.6429130587596255,0.7042476583859021,0.7305327868852459,0.5758064516129032,0.5759289176090469,0.9985994397759104,0.24173658257638356,15,0.643101692199707,0
0.647183968644492,0.7084240400476779,0.7360167276529012,0.592741935483871,0.5871559633027523,0.9859943977591037,0.2386356852756499,16,0.6463754773139954,0
0.65337465784793,0.7133770547325218,0.7116228070175439,0.5758064516129032,0.5846846846846847,0.9089635854341737,0.23450924449246122,17,0.6403488516807556,0
0.652402786209541,0.7145465685375796,0.7164009111617312,0.5983870967741935,0.6036468330134357,0.8809523809523809,0.23180684613238597,18,0.6345769762992859,0
0.649186290485776,0.7152962561316588,0.6950444726810674,0.6129032258064516,0.6360465116279069,0.7661064425770309,0.2317475576441628,19,0.6304932832717896,0
0.6500183723679587,0.7186931581903592,0.6990536277602524,0.6153225806451613,0.6360505166475315,0.7759103641456583,0.2341738920946454,20,0.6317029595375061,0
0.6519953989200242,0.71890691298459,0.7144638403990025,0.6306451612903226,0.6438202247191012,0.8025210084033614,0.23554942470767926,21,0.6334372162818909,0
0.6543065895559744,0.7204341047827234,0.7102092580849715,0.6314516129032258,0.6488991888760139,0.7843137254901961,0.23451218574533503,22,0.6321161985397339,0
0.6554488715638347,0.7190553156649315,0.7032679738562092,0.6338709677419355,0.6593137254901961,0.7535014005602241,0.23200705243775427,23,0.6282498836517334,0
0.6583591611549564,0.7211636790932369,0.7063389391979301,0.6338709677419355,0.65625,0.7647058823529411,0.22972337505306967,24,0.6276783347129822,0
0.6626859869423054,0.7238948003508165,0.7143746110765401,0.6298387096774194,0.6427771556550952,0.803921568627451,0.22851662089735195,25,0.6220579147338867,0
0.6669861861094246,0.7275474796151675,0.7338709677419355,0.6274193548387097,0.6232876712328768,0.8921568627450981,0.22888083914627236,26,0.6231778264045715,0
0.6714687776251185,0.7318876794968556,0.7321225879682179,0.6193548387096774,0.6154580152671756,0.9033613445378151,0.22863868152080247,27,0.6225412487983704,0
0.6765025401795699,0.7363696167082818,0.7332945961650204,0.6298387096774194,0.6266137040714995,0.8837535014005602,0.22570390045700894,28,0.6185159683227539,0
0.682035551863331,0.741177106649766,0.7346938775510204,0.6435483870967742,0.6428571428571429,0.8571428571428571,0.22280680716400927,29,0.6142473816871643,0
0.6894111256669968,0.7489593211607353,0.7367788461538461,0.646774193548387,0.6452631578947369,0.8585434173669467,0.22149046202991912,30,0.608518123626709,0
0.6976786912483625,0.7596509056649462,0.7432273262661955,0.6483870967741936,0.641260162601626,0.8837535014005602,0.22333908110076026,31,0.5980119109153748,0
0.7085050750338158,0.7703941236639299,0.7344423906346272,0.6524193548387097,0.6556655665566556,0.834733893557423,0.21647648461993754,32,0.5992839336395264,0
0.7179468745673174,0.7783226053457253,0.7395459976105138,0.6483870967741936,0.6447916666666667,0.8669467787114846,0.22246008511992757,33,0.5891358852386475,0
0.7278120373624735,0.7845033038747276,0.7322201607915894,0.6508064516129032,0.655592469545958,0.8291316526610645,0.21367469426064598,34,0.5783122777938843,0
0.7366760392369875,0.7910343330206857,0.7485101311084624,0.6596774193548387,0.6514522821576764,0.8795518207282913,0.22387727293112927,35,0.5725576281547546,0
0.7368038470140907,0.793703998905513,0.7325959661678595,0.6685483870967742,0.68408262454435,0.788515406162465,0.2077446252615103,36,0.5673841834068298,0
0.7407845267384521,0.789338341212837,0.7583815028901734,0.6629032258064517,0.6456692913385826,0.9187675070028011,0.22804141951143098,37,0.5622335076332092,0
0.7439424438977111,0.7995887200416091,0.7429963459196103,0.6596774193548387,0.6573275862068966,0.8543417366946778,0.21258153962278448,38,0.5558057427406311,0
0.7478938343398196,0.8047656145258542,0.743351886209029,0.6653225806451613,0.6655592469545958,0.8417366946778712,0.20695209895153796,39,0.5496252775192261,0
0.7445308922047905,0.7966716071752045,0.7386634844868735,0.646774193548387,0.6434511434511434,0.8669467787114846,0.22144883233643847,40,0.542866587638855,0
0.7483318422426005,0.8040449509733261,0.7411104179663132,0.6653225806451613,0.6681664791901012,0.8319327731092437,0.2068863646776023,41,0.5439063906669617,0
0.7454415226166512,0.800690098717695,0.7375796178343949,0.667741935483871,0.6764018691588785,0.8109243697478992,0.20879138405968234,42,0.5317211747169495,0
0.7467675283040973,0.7983398837358421,0.7504424778761062,0.6588709677419354,0.6483180428134556,0.8907563025210085,0.21979727374880015,43,0.5230702757835388,0
0.7462722731678223,0.8059327664280674,0.718554551772064,0.6733870967741935,0.713103448275862,0.7240896358543417,0.20652155845883305,44,0.5298092365264893,0
0.7505964362931483,0.807886764700865,0.7472947167409294,0.6798387096774193,0.6849474912485414,0.8221288515406162,0.20754317784215479,45,0.5151553153991699,0
0.7520076471653301,0.8091225851973318,0.7569866342648846,0.6774193548387096,0.6684549356223176,0.8725490196078431,0.21235583873749886,46,0.5153616666793823,0
0.7552188175650489,0.816614212588163,0.7461734693877551,0.6790322580645162,0.6850117096018735,0.819327731092437,0.2039860951793872,47,0.5111576914787292,0
0.7569255839217817,0.818613666244898,0.7533123028391168,0.6846774193548387,0.6854190585533869,0.8361344537815126,0.20383747642925198,48,0.4979369342327118,0
0.7556794580950251,0.8183230416180513,0.7458279845956355,0.6806451612903226,0.6883886255924171,0.8137254901960784,0.20431788386016522,49,0.49750351905822754,0
0.7528277470684092,0.8137698508511972,0.7614960147148988,0.6862903225806452,0.6772082878953108,0.8697478991596639,0.21764966428488597,50,0.4970589876174927,0
0.7535546538006836,0.8192644714410608,0.7337357478202549,0.6798387096774193,0.703989703989704,0.7661064425770309,0.20805411440629998,51,0.4868096113204956,0
0.7570853436431606,0.8207102045451224,0.7431906614785992,0.6806451612903226,0.6920289855072463,0.8025210084033614,0.2093448562603054,52,0.475582480430603,0
0.759718716383892,0.818539684332393,0.7610405323653963,0.6814516129032258,0.6698615548455804,0.8809523809523809,0.21781649253492633,53,0.48513901233673096,0
0.7734207751541681,0.8339273954914396,0.7320916905444126,0.6983870967741935,0.749266862170088,0.7156862745098039,0.19572663924693035,54,0.4833183288574219,0
0.778644918043263,0.8356590572644653,0.7623100303951368,0.6846774193548387,0.673469387755102,0.8781512605042017,0.20273309510507045,55,0.47827044129371643,0
0.7829637558445431,0.8374563178410549,0.7651090342679128,0.6959677419354838,0.6891133557800224,0.8599439775910365,0.19680018180611036,56,0.4721359610557556,0
0.7828545867016008,0.837227437589781,0.7334785766158315,0.7040322580645161,0.7616892911010558,0.7072829131652661,0.19103138817773507,57,0.4629310071468353,0
