roc_auc,pr_auc,f1,accuracy,precision,recall,brier,fold,best_epoch
0.7030705818449055,0.7611014871762496,0.7308085977482088,0.5758064516129032,0.5758064516129032,1.0,0.25101198148236614,0,7
0.7136344833291967,0.8067485591529775,0.7634730538922155,0.6174334140435835,0.6174334140435835,1.0,0.2373137607924278,1,12
0.6904728982300885,0.7720154114630395,0.7793103448275862,0.6384180790960452,0.6384180790960452,1.0,0.23040045041345167,2,24
0.7640318725539443,0.8272572602287527,0.7640897755610973,0.6182405165456013,0.6182405165456013,1.0,0.2352606672225896,3,15
0.6939495472544513,0.7904160963806602,0.7672823218997361,0.6440677966101694,0.6462222222222223,0.9441558441558442,0.2743957434194632,4,100
