roc_auc,pr_auc,f1,accuracy,precision,recall,brier,fold,best_epoch
0.8038709780490143,0.8537167746048053,0.7569546120058566,0.7322580645161291,0.7929447852760736,0.7240896358543417,0.19034004909226543,0,160
0.8383883511210392,0.8850589098540227,0.8080808080808081,0.7699757869249395,0.8333333333333334,0.7843137254901961,0.163527934871208,1,122
0.8238497832761423,0.8857121496133975,0.8125399872040947,0.7635189669087974,0.822538860103627,0.8027812895069533,0.1767227156558168,2,179
0.8448545200624864,0.8946383490604095,0.8257817485641353,0.7796610169491526,0.8077403245942572,0.8446475195822454,0.15521086228482917,3,103
0.7980339489934374,0.8725172710802538,0.7927051671732522,0.7247780468119451,0.7451428571428571,0.8467532467532467,0.20456013326743022,4,171
