epoch,train_loss,roc_auc,pr_auc,f1,accuracy,precision,recall,brier,fold,model_name,loss_name,model_clean
15,0.0061816938030414,0.7646656723837932,0.8600664964844071,0.7635903919089759,0.6981436642453591,0.7645569620253164,0.7626262626262627,0.284200336129453,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
16,0.0032577432068184,0.7672926129301968,0.8619254466782106,0.7646679561573179,0.705407586763519,0.7812911725955204,0.7487373737373737,0.2804845362880851,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
17,0.0059053760412961,0.7647800714075882,0.8587300860162479,0.7655748233782916,0.705407586763519,0.7790849673202614,0.7525252525252525,0.280153466434649,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
18,0.0071179198014597,0.7656246469165933,0.8625278107885862,0.7525286581254215,0.7037933817594835,0.8075253256150506,0.7045454545454546,0.2831624436939756,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
19,0.0094486642405032,0.7621517185275575,0.8583741687825865,0.7569310122501612,0.6957223567393059,0.7733860342555995,0.7411616161616161,0.2866903323410933,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
20,0.0058338991217076,0.7606998395589,0.8579569537373621,0.7619663648124192,0.7029862792574657,0.7811671087533156,0.7436868686868687,0.2819131854888522,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
21,0.0089022196226347,0.7602902628070413,0.8559692896575866,0.763825634352635,0.7070217917675545,0.7879194630872484,0.7411616161616161,0.2813903658998714,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
22,0.0141296393860382,0.7539601834903848,0.8463890288422634,0.747209455022981,0.6892655367231638,0.7783857729138167,0.7184343434343434,0.2882095442039782,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
23,0.0088410308623375,0.7567636657401758,0.8415064205613438,0.7601572739187418,0.7046004842615012,0.7901907356948229,0.7323232323232324,0.2843532261165708,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
24,0.0040893406153489,0.7629539240277496,0.8502661892544708,0.7607282184655396,0.7029862792574657,0.7841823056300268,0.7386363636363636,0.2793921743366165,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
25,0.0033409832611094,0.7665115924344112,0.8529699809212758,0.7573333333333333,0.7062146892655368,0.8022598870056498,0.7171717171717171,0.2798224891256832,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
26,0.0024622710047062,0.7614116557069577,0.8470885806644961,0.7639871382636656,0.7037933817594835,0.7785058977719528,0.75,0.2807992290983137,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
27,0.0018481421605265,0.7637660158633313,0.8505305127366216,0.7623436471362739,0.70863599677159,0.796423658872077,0.7310606060606061,0.2788751314984263,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
28,0.0015631343106715,0.7611023546426231,0.8486791834828147,0.7597911227154047,0.7029862792574657,0.7864864864864864,0.7348484848484849,0.2824171540445284,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
29,0.002153518732461,0.7601038347682643,0.8470963210227858,0.7602339181286549,0.7021791767554479,0.7831325301204819,0.7386363636363636,0.2819755472202657,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
30,0.0015844994564898,0.7603453438184982,0.8484226802079777,0.7620286085825748,0.7046004842615012,0.7855227882037533,0.73989898989899,0.2831276805062167,1,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
0,0.4873837461838355,0.7636463910782978,0.8454845082780071,0.6959706959706959,0.6650524616626311,0.7996632996632996,0.6160830090791181,0.2029393758913788,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
1,0.3538397764548277,0.784734000687308,0.8652373172699241,0.7324561403508771,0.7046004842615012,0.8391959798994975,0.6498054474708171,0.2058532748868043,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
2,0.2446913306529705,0.7661267972552019,0.8543306279427836,0.7055261165783497,0.6860371267150929,0.8472727272727273,0.6044098573281452,0.2501936895280519,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
3,0.1888219565153122,0.7835783254071191,0.8596085926813326,0.7520775623268698,0.7110573042776432,0.8068350668647846,0.7042801556420234,0.2306642544568614,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
4,0.1543353326045549,0.7798868158790337,0.8590123138233388,0.7652992602555481,0.718321226795803,0.7946927374301676,0.7380025940337225,0.2325748377574988,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
5,0.117075579575239,0.7627983415921159,0.8442616477988798,0.7491502379333786,0.7021791767554479,0.7871428571428571,0.7146562905317769,0.2583114925252862,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
6,0.0847398355030096,0.7759985366989258,0.8602795643797494,0.7609561752988048,0.7094430992736077,0.7795918367346939,0.7431906614785992,0.2575143030207737,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
7,0.0545698553084945,0.7791454654295122,0.8635627942521125,0.7594594594594595,0.7126715092816788,0.7926657263751763,0.728923476005188,0.258332264369692,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
8,0.0244348517810113,0.7800156861440908,0.864398379062197,0.7709720372836218,0.7223567393058918,0.7920656634746922,0.7509727626459144,0.2578747388449857,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
9,0.0187819694550946,0.7615290387663929,0.8518423092640224,0.7537557152188112,0.6957223567393059,0.7592105263157894,0.748378728923476,0.2811694370294981,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
10,0.0278285339307517,0.7724109548039508,0.8579618600645861,0.7653668208856577,0.7134786117836965,0.7803234501347709,0.7509727626459144,0.2685393438417158,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
11,0.0275881103753374,0.7688607868568957,0.8554046418978214,0.7574123989218329,0.7094430992736077,0.788218793828892,0.728923476005188,0.2753626861781731,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
12,0.0185173555420568,0.7586814216191649,0.8478458166729348,0.7527027027027027,0.7046004842615012,0.7856135401974612,0.7224383916990921,0.2817077711817001,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
13,0.0095409725058393,0.7678880242109815,0.8541492410143752,0.7583892617449665,0.7094430992736077,0.7858136300417247,0.7328145265888456,0.2752572694677125,2,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
0,0.4805467961690364,0.7266520919882136,0.8112224234560759,0.7256874580818243,0.6698950766747377,0.7619718309859155,0.6927016645326505,0.2107747722674571,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
1,0.3405383924643199,0.7372839658035549,0.8263878723846821,0.7244201909959073,0.6739305891848265,0.7751824817518248,0.6798975672215108,0.2292378783380995,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
2,0.2415745900227473,0.7326543620596145,0.8111726608253554,0.7129824561403508,0.6698950766747377,0.7888198757763976,0.6504481434058899,0.2525819005276444,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
3,0.1893041279071416,0.7295791421813932,0.8165261740214007,0.7209775967413442,0.6682808716707022,0.7673410404624278,0.6798975672215108,0.2746149274367398,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
4,0.1378794946731665,0.7138563816403782,0.813277070681755,0.7068607068607069,0.6585956416464891,0.770392749244713,0.6530089628681178,0.2933473685054609,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
5,0.1142868424455324,0.746982091037691,0.8256851581802833,0.7375690607734806,0.6933010492332526,0.800599700149925,0.6837387964148528,0.2751735178235353,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
6,0.0934868896236786,0.757028275248953,0.8334039537154234,0.7631754503002002,0.7134786117836965,0.7966573816155988,0.7323943661971831,0.2599577664204799,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
7,0.0791405114607933,0.7682975582754168,0.841880303778612,0.7740292807129217,0.7134786117836965,0.769620253164557,0.7784891165172856,0.2546152579829758,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
8,0.0553717826708005,0.7214647551845411,0.8081138266467328,0.7341606792945787,0.6715092816787732,0.7493333333333333,0.7195902688860435,0.3043897671558468,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
9,0.0591728318339357,0.7426278592555732,0.8254629282132234,0.7435387673956262,0.6876513317191283,0.7706043956043956,0.7183098591549296,0.2819885393580505,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
10,0.056746732777892,0.7331044624236088,0.8151670434771514,0.7395626242544732,0.6828087167070218,0.7664835164835165,0.7144686299615877,0.2898136844003865,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
11,0.0497368226209894,0.7210398157104597,0.8102894874889146,0.7266710787557908,0.6666666666666666,0.7520547945205479,0.7029449423815621,0.3047120058971628,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
12,0.0372566942316599,0.7359783951825283,0.826160712077146,0.7469570787956438,0.6811945117029863,0.7474358974358974,0.7464788732394366,0.2986364915869745,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
13,0.0205617262056479,0.7443401975968554,0.8277835279810275,0.753968253968254,0.6997578692493946,0.7797537619699042,0.7298335467349552,0.2849242995346992,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
14,0.007729509125989,0.7419317413013213,0.824726668876872,0.7346666666666667,0.678773204196933,0.7663421418636995,0.70550576184379,0.2983145746161865,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
15,0.0060339789712228,0.7433491380997378,0.8262347451176084,0.7412771560236998,0.6828087167070218,0.7628726287262872,0.7208706786171575,0.2973769439238076,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
16,0.0044060088544845,0.74473158921772,0.8267778412808982,0.7396176664469347,0.6811945117029863,0.7622282608695652,0.7183098591549296,0.3018881354958693,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
17,0.0045270395930856,0.7407240185855106,0.8223519740206511,0.7393302692055155,0.6795803066989508,0.7587601078167115,0.7208706786171575,0.3010800067663238,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
18,0.0039973469079436,0.7414676626651533,0.8231995790506756,0.747209455022981,0.6892655367231638,0.7668463611859838,0.7285531370038413,0.2973105256461651,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
19,0.0037457384064626,0.7438509580707747,0.8241095836284728,0.7477003942181341,0.6900726392251816,0.7678812415654521,0.7285531370038413,0.29574813584832,3,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
0,0.4798453610676985,0.6988317188605804,0.8096313395070246,0.6935153583617747,0.6376109765940274,0.7288378766140603,0.6614583333333334,0.21870633799795,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
1,0.3293997859343504,0.7288432192144374,0.8176028050346809,0.755359394703657,0.6868442292171105,0.7322738386308069,0.7799479166666666,0.2254464537983686,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
2,0.2338462345875226,0.757866407908705,0.8418791311745959,0.7511551155115511,0.6957223567393059,0.7617135207496654,0.7408854166666666,0.2268832285072005,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
3,0.1892601129336235,0.7710323779193206,0.8490054163798811,0.752,0.6997578692493946,0.7704918032786885,0.734375,0.2386174006774405,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
4,0.130899799366792,0.7544688274062279,0.83477702065647,0.7555555555555555,0.6981436642453591,0.7585301837270341,0.7526041666666666,0.255770743802938,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
5,0.1013165946381214,0.7590952317763623,0.8384533190535347,0.7625160462130937,0.7013720742534302,0.7518987341772152,0.7734375,0.2681226956112844,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
6,0.092056800921758,0.7654176618895967,0.8326214979036742,0.7726692209450831,0.7126715092816788,0.7581453634085213,0.7877604166666666,0.249248797743938,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
7,0.0693717125612191,0.7619592622080679,0.8341477759499383,0.7781269641734758,0.7150928167877321,0.7521263669501823,0.8059895833333334,0.2602440210250136,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
8,0.0563435305196505,0.7683812146142959,0.8331020928143908,0.7639710716633794,0.7102502017756255,0.7715803452855245,0.7565104166666666,0.2596842018754286,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
9,0.0402670951607899,0.776648476203114,0.8410505962957195,0.7719298245614035,0.7167070217917676,0.7704280155642024,0.7734375,0.2598059825851306,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
10,0.0170058303226072,0.7751445837756546,0.8383845323329893,0.7542315504400813,0.7070217917675545,0.7856135401974612,0.7252604166666666,0.2683287876563347,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
11,0.0133035641987449,0.7736807767162067,0.8350760059607405,0.7736943907156673,0.7167070217917676,0.7662835249042146,0.78125,0.2665622119118987,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
12,0.0117212727737541,0.7716046311040339,0.8379666035174544,0.7778493238892467,0.7215496368038741,0.7694267515923567,0.7864583333333334,0.2627680729455972,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
13,0.0179240993337514,0.7695948336871904,0.8331162292711174,0.7602108036890646,0.7062146892655368,0.7693333333333333,0.7513020833333334,0.2810038432015365,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
14,0.0144211257097478,0.7652656139419676,0.8293789759768524,0.7620286085825748,0.7046004842615012,0.7610389610389611,0.7630208333333334,0.2775559984892479,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
15,0.0055351994322756,0.7711844258669497,0.8310320019514497,0.7700258397932817,0.7126715092816788,0.764102564102564,0.7760416666666666,0.2685056957242732,4,neural_pair_scorer_resmlp_weighted_bce,weighted_bce,Weighted BCE
0,0.0732774281731018,0.7050226430629889,0.7485382678806926,0.6605222734254992,0.6435483870967742,0.7072368421052632,0.6195965417867435,0.2211731395885926,0,neural_pair_scorer_resmlp_focal,focal,Focal
1,0.0524486371148855,0.7374618657039407,0.7935989882704946,0.6973977695167286,0.6717741935483871,0.7204301075268817,0.6757925072046109,0.2059153251728324,0,neural_pair_scorer_resmlp_focal,focal,Focal
2,0.0376092931016897,0.7268871858209034,0.7684164059605425,0.711340206185567,0.6838709677419355,0.7274096385542169,0.6959654178674352,0.2136962763954239,0,neural_pair_scorer_resmlp_focal,focal,Focal
3,0.0282978337640181,0.7382324687800192,0.7752789176027609,0.6870696250956388,0.6701612903225806,0.732463295269168,0.6469740634005764,0.2170838270472881,0,neural_pair_scorer_resmlp_focal,focal,Focal
4,0.0232726552117711,0.7128896559732294,0.7679396575945852,0.666156202143951,0.6483870967741936,0.7107843137254902,0.6268011527377522,0.2396708980188009,0,neural_pair_scorer_resmlp_focal,focal,Focal
5,0.0168262810852283,0.6953808679313003,0.7471500350885403,0.6681715575620768,0.6443548387096775,0.6992125984251969,0.6397694524495677,0.2555393659576266,0,neural_pair_scorer_resmlp_focal,focal,Focal
6,0.0135478067498367,0.7281776820681721,0.7797343730062004,0.692020879940343,0.6669354838709678,0.7171561051004637,0.6685878962536023,0.2367007112285937,0,neural_pair_scorer_resmlp_focal,focal,Focal
7,0.007161533483901,0.7310093844675977,0.778176900986081,0.7035398230088495,0.6758064516129032,0.7205438066465257,0.6873198847262247,0.2426628914355313,0,neural_pair_scorer_resmlp_focal,focal,Focal
8,0.0037159321647591,0.7336405189431126,0.7818916248774184,0.7084870848708487,0.6814516129032258,0.7261724659606656,0.69164265129683,0.2524501755457677,0,neural_pair_scorer_resmlp_focal,focal,Focal
9,0.0027683010318865,0.7343768143479958,0.7702852478664572,0.721216509775525,0.6895161290322581,0.7248908296943232,0.7175792507204611,0.2550771767208918,0,neural_pair_scorer_resmlp_focal,focal,Focal
10,0.004508928494313,0.7136180342232216,0.7528061708081699,0.7030567685589519,0.6709677419354839,0.7102941176470589,0.6959654178674352,0.265330394168683,0,neural_pair_scorer_resmlp_focal,focal,Focal
11,0.0036828248337723,0.7335428740327876,0.7699143325694541,0.7168983174835406,0.6879032258064516,0.7280832095096582,0.7060518731988472,0.2485895822606886,0,neural_pair_scorer_resmlp_focal,focal,Focal
12,0.0019260132088302,0.7278557177692624,0.7714920876751976,0.7002253944402704,0.6782258064516129,0.7315541601255887,0.6714697406340058,0.2602906227624828,0,neural_pair_scorer_resmlp_focal,focal,Focal
13,0.0009804169542174,0.7291145453969661,0.7711258915796183,0.6913767019667171,0.6709677419354839,0.7277070063694268,0.6585014409221902,0.2662832228662861,0,neural_pair_scorer_resmlp_focal,focal,Focal
0,0.0751343235755578,0.6445212753937586,0.7856269521540515,0.6414035087719299,0.5875706214689266,0.721958925750395,0.577020202020202,0.2351255924460807,1,neural_pair_scorer_resmlp_focal,focal,Focal
1,0.0522275108557481,0.7310097620500305,0.8447812593940988,0.7439180537772087,0.6771589991928975,0.7545454545454545,0.7335858585858586,0.2036512298950012,1,neural_pair_scorer_resmlp_focal,focal,Focal
2,0.039191371259781,0.7708093236616727,0.8575079747171572,0.7436074637180373,0.7005649717514124,0.8213740458015267,0.6792929292929293,0.1964657810892504,1,neural_pair_scorer_resmlp_focal,focal,Focal
3,0.0297767911583949,0.7677417350236142,0.8495891818382053,0.6965466568699485,0.6666666666666666,0.8330404217926186,0.5984848484848485,0.218455680746977,1,neural_pair_scorer_resmlp_focal,focal,Focal
4,0.0219696116848633,0.7679564097349332,0.8450492412934865,0.7597840755735492,0.7126715092816788,0.8159420289855073,0.7108585858585859,0.2026257164495968,1,neural_pair_scorer_resmlp_focal,focal,Focal
5,0.0184356830297754,0.7706200709556414,0.8570298829517224,0.7456926257753274,0.7021791767554479,0.8209408194233687,0.6830808080808081,0.2095968850398535,1,neural_pair_scorer_resmlp_focal,focal,Focal
6,0.0139667382941414,0.76362054549974,0.8544916482066551,0.733983286908078,0.6916868442292171,0.8183229813664596,0.6654040404040404,0.2278160085364877,1,neural_pair_scorer_resmlp_focal,focal,Focal
7,0.0113538020254614,0.7533444060289696,0.8405405894048789,0.7531436135009927,0.6989507667473769,0.7913769123783032,0.7184343434343434,0.2222976037913594,1,neural_pair_scorer_resmlp_focal,focal,Focal
8,0.0076461920025161,0.771173705737464,0.8560389814110633,0.7489711934156379,0.7046004842615012,0.8198198198198198,0.6893939393939394,0.2213961863516804,1,neural_pair_scorer_resmlp_focal,focal,Focal
9,0.0042556688332786,0.7627787946579894,0.8512614687284138,0.7446236559139785,0.6933010492332526,0.7959770114942529,0.6994949494949495,0.2368255868583858,1,neural_pair_scorer_resmlp_focal,focal,Focal
10,0.002522495983449,0.7756846993424175,0.8600429943999761,0.7777777777777778,0.7223567393058918,0.7962962962962963,0.76010101010101,0.2244571133019988,1,neural_pair_scorer_resmlp_focal,focal,Focal
11,0.0019842916890644,0.771343185772716,0.8597079988963733,0.7697241821680565,0.7102502017756255,0.7822685788787483,0.7575757575757576,0.2326565472782264,1,neural_pair_scorer_resmlp_focal,focal,Focal
12,0.0023696877096648,0.758496599100626,0.8533721372979903,0.7593307593307593,0.6981436642453591,0.7742782152230971,0.7449494949494949,0.2453348526006706,1,neural_pair_scorer_resmlp_focal,focal,Focal
13,0.0015138683479446,0.769269880008135,0.8569408521415081,0.7670157068062827,0.7126715092816788,0.7961956521739131,0.73989898989899,0.2384753539219073,1,neural_pair_scorer_resmlp_focal,focal,Focal
14,0.0034151223588149,0.7546465776331549,0.843774164823939,0.7566137566137566,0.7029862792574657,0.7944444444444444,0.7222222222222222,0.2481641760333574,1,neural_pair_scorer_resmlp_focal,focal,Focal
15,0.0045938692742194,0.755392289788263,0.8461767249224801,0.7595772787318362,0.7062146892655368,0.796398891966759,0.726010101010101,0.2405549801498708,1,neural_pair_scorer_resmlp_focal,focal,Focal
16,0.0021836937715609,0.762346620568097,0.8507250820718777,0.7586657946370177,0.7021791767554479,0.7869742198100407,0.7323232323232324,0.2428562843329522,1,neural_pair_scorer_resmlp_focal,focal,Focal
17,0.000953531533014,0.7673604049442976,0.8540103406320059,0.7624090006618134,0.7102502017756255,0.8011126564673157,0.7272727272727273,0.2418145375053612,1,neural_pair_scorer_resmlp_focal,focal,Focal
18,0.0006153316601576,0.7684366031681468,0.8557570376788103,0.7629000653167864,0.7070217917675545,0.790257104194858,0.7373737373737373,0.2421708237895872,1,neural_pair_scorer_resmlp_focal,focal,Focal
19,0.0005863441558456,0.7711030890561092,0.8595894629201534,0.7629139072847683,0.7110573042776432,0.8022284122562674,0.7272727272727273,0.2453055475148106,1,neural_pair_scorer_resmlp_focal,focal,Focal
20,0.000468104559658,0.7697359501050778,0.8594194567047608,0.7605263157894737,0.7062146892655368,0.7939560439560439,0.7297979797979798,0.2478281812198546,1,neural_pair_scorer_resmlp_focal,focal,Focal
21,0.0004348239665724,0.7694902040539624,0.8594249831933307,0.762532981530343,0.7094430992736077,0.7983425414364641,0.7297979797979798,0.247114831898975,1,neural_pair_scorer_resmlp_focal,focal,Focal
22,0.0004452433815272,0.7709562063588908,0.8599855193547894,0.7597103357472021,0.705407586763519,0.7936726272352133,0.7285353535353535,0.2467096240901225,1,neural_pair_scorer_resmlp_focal,focal,Focal
0,0.0766416058326378,0.7490771226179787,0.8375146103681476,0.6309813463098135,0.632768361581921,0.841991341991342,0.5045395590142672,0.2213417811942798,2,neural_pair_scorer_resmlp_focal,focal,Focal
1,0.0527765097526403,0.746247519593823,0.8364193333477321,0.6853352984524687,0.655367231638418,0.7935153583617748,0.603112840466926,0.2099396174182426,2,neural_pair_scorer_resmlp_focal,focal,Focal
2,0.0395752178648343,0.7439832828937887,0.841386019619514,0.7163120567375887,0.6771589991928975,0.7902973395931142,0.6549935149156939,0.2086234305823858,2,neural_pair_scorer_resmlp_focal,focal,Focal
3,0.0289598237723112,0.7630228252796346,0.8475712743334624,0.745945945945946,0.6965294592413237,0.7785613540197461,0.7159533073929961,0.2026040519900512,2,neural_pair_scorer_resmlp_focal,focal,Focal
4,0.0204124908464459,0.7767551298679704,0.8568030920993632,0.7427385892116183,0.6997578692493946,0.7955555555555556,0.6964980544747081,0.2041453014534461,2,neural_pair_scorer_resmlp_focal,focal,Focal
5,0.0184230944380546,0.7926463578214551,0.8695695060836199,0.7713717693836978,0.7215496368038741,0.7886178861788617,0.754863813229572,0.1943077267032779,2,neural_pair_scorer_resmlp_focal,focal,Focal
6,0.0143627539778558,0.7660630549735608,0.8569485915441437,0.7515151515151515,0.7021791767554479,0.7815126050420168,0.7237354085603113,0.2196815908622544,2,neural_pair_scorer_resmlp_focal,focal,Focal
7,0.0142358254330853,0.7766027026727416,0.8629656696309025,0.7544338335607094,0.7094430992736077,0.7956834532374101,0.7172503242542153,0.2148148887351398,2,neural_pair_scorer_resmlp_focal,focal,Focal
8,0.0105145407649569,0.7634856496724202,0.8485043426201709,0.7426981919332406,0.7013720742534302,0.800599700149925,0.6926070038910506,0.2222116704832169,2,neural_pair_scorer_resmlp_focal,focal,Focal
9,0.0085240359752415,0.772941678583702,0.8543334858091274,0.7375,0.6949152542372882,0.7937219730941704,0.688715953307393,0.2290408702892801,2,neural_pair_scorer_resmlp_focal,focal,Focal
10,0.0067221972948083,0.7764558182846121,0.8542820851641939,0.7525844245348036,0.7102502017756255,0.8029411764705883,0.708171206225681,0.2285355422735915,2,neural_pair_scorer_resmlp_focal,focal,Focal
11,0.0040937777913103,0.7861917589544047,0.8640345681620616,0.768921634293369,0.7215496368038741,0.7950138504155124,0.7444876783398184,0.2198935031061846,2,neural_pair_scorer_resmlp_focal,focal,Focal
12,0.0017762795905582,0.7873197201990977,0.8643964938116229,0.7667342799188641,0.7215496368038741,0.8008474576271186,0.7354085603112841,0.2280359374204407,2,neural_pair_scorer_resmlp_focal,focal,Focal
13,0.0018510349678436,0.7847450863015064,0.8627655803613694,0.7696476964769647,0.7255851493139629,0.8056737588652483,0.7367055771725033,0.2265340520579309,2,neural_pair_scorer_resmlp_focal,focal,Focal
14,0.0013101776928987,0.7884310530224927,0.863822289761018,0.7648261758691206,0.7215496368038741,0.8060344827586207,0.7276264591439688,0.2327049548078947,2,neural_pair_scorer_resmlp_focal,focal,Focal
15,0.0011896460670798,0.7821759952110147,0.8608690141902269,0.7588075880758808,0.7126715092816788,0.7943262411347518,0.7263294422827496,0.2381775877070592,2,neural_pair_scorer_resmlp_focal,focal,Focal
16,0.0007244614914667,0.7900744953274137,0.8660379078430092,0.7751834556370913,0.7280064568200162,0.7980769230769231,0.7535667963683528,0.2292298576458389,2,neural_pair_scorer_resmlp_focal,focal,Focal
17,0.0004645077168765,0.7901798086622989,0.8663624702463251,0.7790463398253862,0.7344632768361582,0.807799442896936,0.7522697795071336,0.2302997588087623,2,neural_pair_scorer_resmlp_focal,focal,Focal
0,0.0748164418798226,0.7098138653277345,0.8105039856193115,0.7309644670050761,0.6577885391444713,0.7245283018867924,0.737516005121639,0.2135590306144266,3,neural_pair_scorer_resmlp_focal,focal,Focal
1,0.052564064757182,0.7565348422412203,0.8397452883198815,0.6817155756207675,0.6585956416464891,0.8266423357664233,0.5800256081946222,0.2078865921042959,3,neural_pair_scorer_resmlp_focal,focal,Focal
2,0.0379509080487948,0.6878595910516694,0.7901014187221175,0.641566265060241,0.615819209039548,0.7787934186471663,0.5454545454545454,0.2389909899367629,3,neural_pair_scorer_resmlp_focal,focal,Focal
3,0.0298240398749327,0.7594115706545744,0.8408420813616131,0.7306629834254144,0.6852300242130751,0.7931034482758621,0.677336747759283,0.2043744136188618,3,neural_pair_scorer_resmlp_focal,focal,Focal
4,0.0216745367416968,0.7696464615401819,0.8474210913798064,0.7537414965986394,0.7078288942695722,0.8040638606676342,0.7093469910371318,0.2024116117024791,3,neural_pair_scorer_resmlp_focal,focal,Focal
5,0.0171560499673852,0.7273062751259443,0.8306574078435371,0.7197324414715719,0.6618240516545602,0.7535014005602241,0.6888604353393086,0.2317016474582785,3,neural_pair_scorer_resmlp_focal,focal,Focal
6,0.0153624304594137,0.7278737929761978,0.8185304819390337,0.7278820375335121,0.672316384180791,0.7637130801687764,0.6952624839948783,0.2346375116695457,3,neural_pair_scorer_resmlp_focal,focal,Focal
7,0.0129139301343224,0.7304346124384257,0.8184483770001847,0.7456535737282679,0.6811945117029863,0.75,0.7413572343149808,0.236100725656082,3,neural_pair_scorer_resmlp_focal,focal,Focal
8,0.0098616916280335,0.7552712064367147,0.8342461226031956,0.7550886408404465,0.6989507667473769,0.7749326145552561,0.736235595390525,0.2280090990245245,3,neural_pair_scorer_resmlp_focal,focal,Focal
9,0.0082893542682704,0.7648938490011127,0.8460622660187946,0.7575150300601202,0.7070217917675545,0.7918994413407822,0.7259923175416133,0.2224874896065746,3,neural_pair_scorer_resmlp_focal,focal,Focal
