pair_id,target_enzyme,target_substrate,node_id,gene,uniprot,degree,base_prob,masked_prob,importance_drop
DUB|Q14694|P04637,USP10,TP53,1093,PABPC1,P11940,204,0.9962882995605469,0.9962863922119141,1.9073486328125e-06
DUB|Q14694|P04637,USP10,TP53,1578,PSPC1,Q8WXF1,102,0.9962882995605469,0.9962865114212036,1.7881393432617188e-06
DUB|Q14694|P04637,USP10,TP53,812,FGFR4,P22455,692,0.9962882995605469,0.9962865114212036,1.7881393432617188e-06
DUB|Q14694|P04637,USP10,TP53,1185,HLA-DRA,P01903,624,0.9962882995605469,0.9962865114212036,1.7881393432617188e-06
DUB|Q14694|P04637,USP10,TP53,1186,HLA-DRB1,P01911,625,0.9962882995605469,0.9962865114212036,1.7881393432617188e-06
DUB|Q14694|P04637,USP10,TP53,1733,RNASET2,O00584,444,0.9962882995605469,0.9962865114212036,1.7881393432617188e-06
DUB|Q14694|P04637,USP10,TP53,1314,HLA-DQA1,P01909,647,0.9962882995605469,0.9962865114212036,1.7881393432617188e-06
DUB|Q14694|P04637,USP10,TP53,1197,HLA-DRB3,P79483,620,0.9962882995605469,0.9962865114212036,1.7881393432617188e-06
DUB|Q14694|P04637,USP10,TP53,246,TANK,Q92844,86,0.9962882995605469,0.9962865114212036,1.7881393432617188e-06
DUB|Q14694|P04637,USP10,TP53,110,SKP2,Q13309,217,0.9962882995605469,0.9962866306304932,1.6689300537109375e-06
DUB|Q14694|P04637,USP10,TP53,1461,HDAC7,Q8WUI4,45,0.9962882995605469,0.9962866306304932,1.6689300537109375e-06
DUB|Q14694|P04637,USP10,TP53,1448,PSEN1,P49768,639,0.9962882995605469,0.9962867498397827,1.5497207641601562e-06
DUB|Q14694|P04637,USP10,TP53,2018,MSI2,Q96DH6,42,0.9962882995605469,0.9962867498397827,1.5497207641601562e-06
DUB|Q14694|P04637,USP10,TP53,902,GRIA1,P42261,605,0.9962882995605469,0.9962868690490723,1.430511474609375e-06
DUB|Q14694|P04637,USP10,TP53,540,RELA,Q04206,349,0.9962882995605469,0.9962868690490723,1.430511474609375e-06
DUB|Q14694|P04637,USP10,TP53,247,FBXW7,Q969H0,275,0.9962882995605469,0.9962868690490723,1.430511474609375e-06
DUB|Q14694|P04637,USP10,TP53,356,MARCHF2,Q9P0N8,643,0.9962882995605469,0.9962868690490723,1.430511474609375e-06
DUB|Q14694|P04637,USP10,TP53,907,IFITM3,Q01628,551,0.9962882995605469,0.9962868690490723,1.430511474609375e-06
DUB|Q14694|P04637,USP10,TP53,118,TRIM25,Q14258,466,0.9962882995605469,0.9962868690490723,1.430511474609375e-06
DUB|Q14694|P04637,USP10,TP53,1951,RPS16,P62249,172,0.9962882995605469,0.9962868690490723,1.430511474609375e-06
DUB|Q14694|P04637,USP10,TP53,1958,SLC5A7,Q9GZV3,547,0.9962882995605469,0.9962868690490723,1.430511474609375e-06
DUB|Q14694|P04637,USP10,TP53,1208,STX8,Q9UNK0,510,0.9962882995605469,0.9962869882583618,1.3113021850585938e-06
DUB|Q14694|P04637,USP10,TP53,22,SPOP,O43791,153,0.9962882995605469,0.9962869882583618,1.3113021850585938e-06
DUB|Q14694|P04637,USP10,TP53,1767,ANLN,Q9NQW6,477,0.9962882995605469,0.9962869882583618,1.3113021850585938e-06
DUB|Q14694|P04637,USP10,TP53,485,ZRANB1,Q9UGI0,627,0.9962882995605469,0.9962869882583618,1.3113021850585938e-06
DUB|Q14694|P04637,USP10,TP53,415,PSMD14,O00487,145,0.9962882995605469,0.9962869882583618,1.3113021850585938e-06
DUB|Q14694|P04637,USP10,TP53,393,STUB1,Q9UNE7,456,0.9962882995605469,0.9962869882583618,1.3113021850585938e-06
DUB|Q14694|P04637,USP10,TP53,885,PROM1,O43490,631,0.9962882995605469,0.9962871074676514,1.1920928955078125e-06
DUB|Q14694|P04637,USP10,TP53,1548,TRPV4,Q9HBA0,565,0.9962882995605469,0.9962871074676514,1.1920928955078125e-06
DUB|Q14694|P04637,USP10,TP53,903,SLC1A1,P43005,498,0.9962882995605469,0.9962871074676514,1.1920928955078125e-06
DUB|Q14694|P04637,USP10,TP53,808,CFTR,P13569,742,0.9962882995605469,0.9962871074676514,1.1920928955078125e-06
DUB|Q14694|P04637,USP10,TP53,1398,LAMP2,P13473,616,0.9962882995605469,0.9962871074676514,1.1920928955078125e-06
DUB|Q14694|P04637,USP10,TP53,399,BTRC,Q9Y297,323,0.9962882995605469,0.9962871074676514,1.1920928955078125e-06
DUB|Q14694|P04637,USP10,TP53,1190,CD74,P04233,696,0.9962882995605469,0.9962871074676514,1.1920928955078125e-06
DUB|Q14694|P04637,USP10,TP53,2093,PTGS2,P35354,203,0.9962882995605469,0.9962871074676514,1.1920928955078125e-06
DUB|Q14694|P04637,USP10,TP53,1148,PCSK9,Q8NBP7,688,0.9962882995605469,0.9962872266769409,1.0728836059570312e-06
DUB|Q14694|P04637,USP10,TP53,178,SYVN1,Q86TM6,264,0.9962882995605469,0.9962872266769409,1.0728836059570312e-06
DUB|Q14694|P04637,USP10,TP53,1570,CLCN5,P51795,543,0.9962882995605469,0.9962872266769409,1.0728836059570312e-06
DUB|Q14694|P04637,USP10,TP53,815,EPHA2,P29317,532,0.9962882995605469,0.9962872266769409,1.0728836059570312e-06
DUB|Q14694|P04637,USP10,TP53,1433,LDLR,P01130,569,0.9962882995605469,0.9962872266769409,1.0728836059570312e-06
DUB|Q14694|P04637,USP10,TP53,19,RNF13,O43567,333,0.9962882995605469,0.9962872266769409,1.0728836059570312e-06
DUB|Q14694|P04637,USP10,TP53,2015,PRKAA2,P54646,61,0.9962882995605469,0.9962872266769409,1.0728836059570312e-06
DUB|Q14694|P04637,USP10,TP53,884,SLC31A1,O15431,571,0.9962882995605469,0.9962873458862305,9.5367431640625e-07
DUB|Q14694|P04637,USP10,TP53,1321,SLAMF1,Q13291,630,0.9962882995605469,0.9962873458862305,9.5367431640625e-07
