pair_id,enzyme_class,enz_node,sub_node,enz_ac,sub_ac,enz_gene,sub_gene,is_known_pair,prob_hgt_fold0,prob_hgt_fold1,prob_hgt_fold2,prob_hgt_fold3,prob_hgt_fold4,prob_hgt_mean,prob_hgt_std,crc_enz_expr,crc_sub_expr,lihc_enz_expr,lihc_sub_expr,crc_activity,lihc_activity,crc_score,lihc_score,gi_score,contains_gi_seed,driver_hit,driver_pathways,final_priority_score,candidate
DUB|Q9Y4E8|P28482,DUB,492,1102,Q9Y4E8,P28482,USP15,MAPK1,False,0.99554837,0.9946116,0.996046,0.9960759,0.9917898,0.9948143,0.0017913845,0.212307329548939,0.1110235879582606,0.2342134789067781,0.1426879639068933,0.153528894597597,0.1828098586640181,0.1527327398088822,0.1818618615799441,0.1672973006944131,False,True,mapk,0.1661321405406857,USP15→MAPK1
DUB|Q9Y4E8|P60484,DUB,492,509,Q9Y4E8,P60484,USP15,PTEN,False,0.995314,0.9948525,0.9961183,0.9959579,0.99141777,0.9947321,0.0019210738,0.212307329548939,0.1159280103082452,0.2342134789067781,0.1625201125904308,0.1568832887482456,0.195101001950595,0.1560568432714487,0.1940732293824194,0.1750650363269341,False,True,pi3k_akt_mtor,0.1738089114760243,USP15→PTEN
E3|Q9H0M0|Q13501,E3,316,114,Q9H0M0,Q13501,WWP1,SQSTM1,False,0.99512297,0.9949157,0.99630785,0.9957594,0.9909636,0.99461395,0.0021128652,0.0707208273049457,0.3373252234850281,0.1105303607783912,0.3775451061332325,0.1544536139936094,0.2042797023471059,0.1536217191059591,0.2031794416562793,0.1784005803811192,False,True,stress_autophagy,0.1770655902114822,WWP1→SQSTM1
DUB|Q14694|P18848,DUB,436,1900,Q14694,P18848,USP10,ATF4,False,0.99542505,0.99513006,0.9961457,0.9957396,0.991356,0.99475926,0.0019394684,0.1127920176901713,0.2849977728854777,0.1224415392824192,0.2856603624869297,0.1792915888739854,0.1870205723840923,0.17835196827251,0.1860404461895761,0.182196207231043,False,True,stress_autophagy,0.1808905328077193,USP10→ATF4
E3|Q9UNE7|P18848,E3,393,1900,Q9UNE7,P18848,STUB1,ATF4,False,0.9952207,0.9950956,0.9959,0.9959643,0.9911379,0.9946637,0.0020092186,0.126335103190291,0.2849977728854777,0.1239542247439152,0.2856603624869297,0.1897504230469328,0.188172284814032,0.1887378578644274,0.1871681410505788,0.1879529994575031,False,True,stress_autophagy,0.1865751555935815,STUB1→ATF4
E3|Q9H0M0|P21580,E3,316,67,Q9H0M0,P21580,WWP1,TNFAIP3,False,0.9951841,0.9949162,0.9961748,0.9958866,0.9912162,0.99467564,0.0019998918,0.0707208273049457,0.3991094086074028,0.1105303607783912,0.3998897265837338,0.1680040105530316,0.2102378551804415,0.1671094967194034,0.209118473153833,0.1881139849366182,True,True,nfkb_inflammation,0.1867389406835673,WWP1→TNFAIP3
DUB|Q9Y4E8|P17861,DUB,492,1444,Q9Y4E8,P17861,USP15,XBP1,False,0.9953047,0.99484175,0.9959996,0.9957865,0.9912565,0.9946378,0.001942526,0.212307329548939,0.2528891586112485,0.2342134789067781,0.2733663501458208,0.2317115058356668,0.2530337603635157,0.2304690223990748,0.2516769427336945,0.2410729825663846,False,True,stress_autophagy,0.2393154245848101,USP15→XBP1
E3|Q9H0M0|P07900,E3,316,1861,Q9H0M0,P07900,WWP1,HSP90AA1,False,0.99489504,0.9949425,0.9961157,0.9959514,0.99102986,0.99458694,0.0020659755,0.0707208273049457,0.6312241315013377,0.1105303607783912,0.7009251187825654,0.2112834418373111,0.2783406299081642,0.2101397518896393,0.2768339553780335,0.2434868536338364,False,True,stress_autophagy,0.2416695612931778,WWP1→HSP90AA1
DUB|Q9Y4E8|P18848,DUB,492,1900,Q9Y4E8,P18848,USP15,ATF4,False,0.99523383,0.99483347,0.99618345,0.9960251,0.99144894,0.99474496,0.0019247452,0.212307329548939,0.2849977728854777,0.2342134789067781,0.2856603624869297,0.2459819426069946,0.2586609891031794,0.2446892976593171,0.2573017152590026,0.2509955064591599,False,True,stress_autophagy,0.2491968745447617,USP15→ATF4
DUB|Q14694|P01100,DUB,436,1390,Q14694,P01100,USP10,FOS,False,0.9954144,0.9950088,0.9957327,0.99565154,0.99136317,0.99463415,0.001850028,0.1127920176901713,0.5695628909393946,0.1224415392824192,0.5712069276742916,0.2534603473336634,0.2644606879542246,0.252100317128923,0.2630416315717654,0.2575709743503442,False,True,mapk,0.2557158057369705,USP10→FOS
