roc_auc,pr_auc,f1,accuracy,precision,recall,brier,fold,best_epoch,best_pr_auc_during_training,model_name,loss_name
0.7217120055736771,0.7951429646328634,0.6794773251345119,0.6637096774193548,0.728171334431631,0.6368876080691642,0.2193513271858184,0,2,0.7951429646328634,neural_pair_scorer_v2_focal,focal
0.7519758547443111,0.8519689704556935,0.7597103357472021,0.705407586763519,0.7936726272352133,0.7285353535353535,0.27683045326317435,1,45,0.8519689704556935,neural_pair_scorer_v2_focal,focal
0.7782406021705632,0.8651077305499815,0.761049723756906,0.7207425343018563,0.8138847858197932,0.7146562905317769,0.23405312696549918,2,10,0.8651077305499815,neural_pair_scorer_v2_focal,focal
0.7607996130814262,0.8390421038124649,0.760898282694848,0.7078288942695722,0.7858117326057299,0.737516005121639,0.26543853950794016,3,23,0.8390421038124649,neural_pair_scorer_v2_focal,focal
0.7782339216206652,0.8467575447800788,0.7765472312703583,0.7231638418079096,0.7770534550195567,0.7760416666666666,0.22632622198281618,4,8,0.8467575447800788,neural_pair_scorer_v2_focal,focal
