roc_auc,pr_auc,f1,accuracy,precision,recall,brier,fold,best_epoch,best_pr_auc_during_training,model_name,loss_name
0.7484244861766476,0.7918245061909944,0.7250361794500724,0.6935483870967742,0.7281976744186046,0.7219020172910663,0.22230841985346184,0,12,0.7918245061909944,neural_pair_scorer_resmlp_hybrid_focal_ranking,hybrid_focal_ranking
0.7736396402503785,0.8612979994399345,0.7616511318242344,0.7110573042776432,0.8056338028169014,0.7222222222222222,0.1919109064514667,1,4,0.8612979994399345,neural_pair_scorer_resmlp_hybrid_focal_ranking,hybrid_focal_ranking
0.7877631447670358,0.8684042012672107,0.7625418060200669,0.7134786117836965,0.787292817679558,0.7392996108949417,0.19665603853225336,2,11,0.8684042012672107,neural_pair_scorer_resmlp_hybrid_focal_ranking,hybrid_focal_ranking
0.7644633182181617,0.845843174537093,0.7610389610389611,0.7029862792574657,0.7720685111989459,0.7503201024327785,0.23334319478398038,3,19,0.845843174537093,neural_pair_scorer_resmlp_hybrid_focal_ranking,hybrid_focal_ranking
0.775961495930644,0.8486891523630592,0.7663430420711974,0.70863599677159,0.7619047619047619,0.7708333333333334,0.22975300970179283,4,20,0.8486891523630592,neural_pair_scorer_resmlp_hybrid_focal_ranking,hybrid_focal_ranking
