roc_auc,pr_auc,f1,accuracy,precision,recall,brier,fold,best_epoch,best_pr_auc_during_training,model_name,loss_name
0.7234537796497451,0.7733633001099702,0.6965966690803765,0.6620967741935484,0.7001455604075691,0.6930835734870316,0.24380915785806265,0,1,0.7733633001099702,neural_pair_scorer_resmlp_weighted_bce,weighted_bce
0.7656246469165933,0.8625278107885862,0.7525286581254215,0.7037933817594835,0.8075253256150506,0.7045454545454546,0.2831624436939756,1,18,0.8625278107885862,neural_pair_scorer_resmlp_weighted_bce,weighted_bce
0.784734000687308,0.8652373172699241,0.7324561403508771,0.7046004842615012,0.8391959798994975,0.6498054474708171,0.20585327488680438,2,1,0.8652373172699241,neural_pair_scorer_resmlp_weighted_bce,weighted_bce
0.7682975582754168,0.841880303778612,0.7740292807129217,0.7134786117836965,0.769620253164557,0.7784891165172856,0.2546152579829758,3,7,0.841880303778612,neural_pair_scorer_resmlp_weighted_bce,weighted_bce
0.7710323779193206,0.8490054163798811,0.752,0.6997578692493946,0.7704918032786885,0.734375,0.2386174006774405,4,3,0.8490054163798811,neural_pair_scorer_resmlp_weighted_bce,weighted_bce
