epoch,train_loss,roc_auc,pr_auc,f1,accuracy,precision,recall,brier,fold,model_name,loss_name
0,0.07402221648356853,0.6739910288568007,0.8026666626202814,0.6505681818181818,0.6029055690072639,0.7435064935064936,0.5782828282828283,0.2282871289380582,1,neural_pair_scorer_v2_focal,focal
1,0.05719214811539038,0.7312724561046708,0.8269705958557703,0.669150521609538,0.6416464891041163,0.8163636363636364,0.5669191919191919,0.21953347442339483,1,neural_pair_scorer_v2_focal,focal
2,0.04397437091057117,0.7328655684360382,0.8399632570372578,0.6929133858267716,0.6537530266343826,0.8,0.6111111111111112,0.21109438236529068,1,neural_pair_scorer_v2_focal,focal
3,0.03389919678179117,0.7499011366461033,0.8456676190234181,0.7476882430647291,0.6916868442292171,0.7839335180055401,0.7146464646464646,0.2119249868997216,1,neural_pair_scorer_v2_focal,focal
4,0.027429358412822086,0.7236910491944049,0.8358900648484047,0.7515605493133583,0.678773204196933,0.7432098765432099,0.76010101010101,0.22863529443281408,1,neural_pair_scorer_v2_focal,focal
5,0.02328768525368128,0.7463053352315099,0.839342018516285,0.7411444141689373,0.6933010492332526,0.8047337278106509,0.6868686868686869,0.2281299901773225,1,neural_pair_scorer_v2_focal,focal
6,0.01763631988507815,0.7458759858088717,0.8417102076162948,0.7337837837837838,0.682001614205004,0.7892441860465116,0.6856060606060606,0.24233300410329298,1,neural_pair_scorer_v2_focal,focal
7,0.014416153494937297,0.7555787178270399,0.8480948320963968,0.7516778523489933,0.7013720742534302,0.8022922636103151,0.7070707070707071,0.2282076395767419,1,neural_pair_scorer_v2_focal,focal
8,0.012499772740575748,0.7331875805030167,0.830753811161729,0.7528809218950064,0.688458434221146,0.7636363636363637,0.7424242424242424,0.24948042603485454,1,neural_pair_scorer_v2_focal,focal
9,0.01270262282102918,0.7230936320701422,0.830268761083896,0.7405966277561609,0.6771589991928975,0.7613333333333333,0.7209595959595959,0.2591111156709867,1,neural_pair_scorer_v2_focal,focal
10,0.010560010935967932,0.7491780218290285,0.8475566071847183,0.7522697795071336,0.6916868442292171,0.7733333333333333,0.7323232323232324,0.24408412686914688,1,neural_pair_scorer_v2_focal,focal
11,0.009484207436728936,0.7263660090841297,0.8333274545223345,0.7323568575233023,0.6755447941888619,0.7746478873239436,0.6944444444444444,0.25666123082692216,1,neural_pair_scorer_v2_focal,focal
12,0.009320669634363208,0.7335576119133166,0.8336255920472269,0.7422133863485753,0.6860371267150929,0.7810320781032078,0.7070707070707071,0.2519385378002226,1,neural_pair_scorer_v2_focal,focal
13,0.011711597538147217,0.7495311052358032,0.8420578743505748,0.7287899860917941,0.6852300242130751,0.8111455108359134,0.6616161616161617,0.2596482794835398,1,neural_pair_scorer_v2_focal,focal
14,0.004638672988408078,0.7507118161480577,0.8488262640235149,0.7431984074319841,0.6876513317191283,0.7832167832167832,0.7070707070707071,0.26060443275492196,1,neural_pair_scorer_v2_focal,focal
15,0.0020786728486060523,0.7455130160667074,0.8449431500824269,0.7328859060402685,0.678773204196933,0.7822349570200573,0.6893939393939394,0.2748862422584274,1,neural_pair_scorer_v2_focal,focal
16,0.0024420590959310243,0.7406432897204709,0.8436110948982156,0.7441860465116279,0.6892655367231638,0.7854137447405329,0.7070707070707071,0.2748884580579717,1,neural_pair_scorer_v2_focal,focal
17,0.002515863209294203,0.7417350236142183,0.8396837671088595,0.7379169503063309,0.6892655367231638,0.8005908419497785,0.6843434343434344,0.2746074102308479,1,neural_pair_scorer_v2_focal,focal
18,0.0021103423249979433,0.752960251282399,0.8465301724855183,0.7538155275381553,0.7005649717514124,0.7944055944055944,0.7171717171717171,0.2659118062006684,1,neural_pair_scorer_v2_focal,focal
19,0.0028119119494640007,0.7445385058640093,0.8459744164497172,0.7347498286497601,0.6876513317191283,0.8035982008995503,0.6767676767676768,0.2784757762255008,1,neural_pair_scorer_v2_focal,focal
20,0.003924178901331452,0.7423225544030914,0.8367342051020477,0.7279005524861878,0.682001614205004,0.8033536585365854,0.6654040404040404,0.27334616313114923,1,neural_pair_scorer_v2_focal,focal
21,0.0020013556588823213,0.7433973402933134,0.842616094591462,0.755700325732899,0.6973365617433414,0.7806191117092867,0.7323232323232324,0.26338936926619544,1,neural_pair_scorer_v2_focal,focal
22,0.0011991271290193813,0.7514603529704201,0.849046607320167,0.7547918043621943,0.7005649717514124,0.7919556171983356,0.7209595959595959,0.2682888834233102,1,neural_pair_scorer_v2_focal,focal
23,0.0008225476280457746,0.7510620748875783,0.8508393772566023,0.7531270572745227,0.6973365617433414,0.7867950481430537,0.7222222222222222,0.27218588846338415,1,neural_pair_scorer_v2_focal,focal
24,0.0005987263517827393,0.7504886674349761,0.8492390852582054,0.7552631578947369,0.6997578692493946,0.7884615384615384,0.7247474747474747,0.27182678594318144,1,neural_pair_scorer_v2_focal,focal
25,0.00040101231803792197,0.74981498429485,0.8498408083548958,0.7514754098360655,0.6941081517352704,0.781718963165075,0.7234848484848485,0.2750081451109254,1,neural_pair_scorer_v2_focal,focal
26,0.00047134944781226717,0.7489619347840824,0.8474475307330781,0.7537361923326835,0.6941081517352704,0.7764390896921017,0.7323232323232324,0.27542669675355563,1,neural_pair_scorer_v2_focal,focal
27,0.0003434966625392031,0.7497697896187827,0.848675934375497,0.7583979328165374,0.6981436642453591,0.7764550264550265,0.7411616161616161,0.27573570293798516,1,neural_pair_scorer_v2_focal,focal
28,0.0003683517058491886,0.7507075791471765,0.8504901958719009,0.7471798274717982,0.6924939467312349,0.7874125874125875,0.7108585858585859,0.2779481922381878,1,neural_pair_scorer_v2_focal,focal
29,0.0010362927882502286,0.7497062346055634,0.8476844060266222,0.7478491065519524,0.6924939467312349,0.7858136300417247,0.7133838383838383,0.2807043874317191,1,neural_pair_scorer_v2_focal,focal
30,0.0005245757402008167,0.7508120918355817,0.8493285553429467,0.7516512549537648,0.6965294592413237,0.7880886426592798,0.7184343434343434,0.2779990990486177,1,neural_pair_scorer_v2_focal,focal
31,0.00041229021810114576,0.7487190134002214,0.8484725949865375,0.7613563659628919,0.6989507667473769,0.7717250324254216,0.7512626262626263,0.27568783508864475,1,neural_pair_scorer_v2_focal,focal
32,0.0003251311010946012,0.7488899057691003,0.8482050730301445,0.7536041939711664,0.6965294592413237,0.7833787465940054,0.726010101010101,0.2768677070900338,1,neural_pair_scorer_v2_focal,focal
33,0.0002984362483216384,0.7485283483605631,0.8489218519096042,0.7561929595827901,0.6981436642453591,0.7816711590296496,0.7323232323232324,0.27695984118593886,1,neural_pair_scorer_v2_focal,focal
34,0.00021725989422404196,0.7487048900639505,0.8496078704201817,0.755700325732899,0.6973365617433414,0.7806191117092867,0.7323232323232324,0.27804763776707064,1,neural_pair_scorer_v2_focal,focal
35,0.000380019689192779,0.7482769529749395,0.8488637839170496,0.7498358502954695,0.6924939467312349,0.7811217510259918,0.7209595959595959,0.28048954429572553,1,neural_pair_scorer_v2_focal,focal
36,0.000202998637434622,0.7503389600705036,0.8507487883836717,0.7580327868852459,0.7021791767554479,0.7885402455661664,0.7297979797979798,0.27708959605634687,1,neural_pair_scorer_v2_focal,focal
37,0.0002379928829936827,0.7503008270625721,0.8508994801732959,0.758800521512386,0.7013720742534302,0.784366576819407,0.7348484848484849,0.2763732736700708,1,neural_pair_scorer_v2_focal,focal
38,0.0003429032088976013,0.7504886674349761,0.8510217194231026,0.7596091205211727,0.7021791767554479,0.784656796769852,0.7361111111111112,0.27718493858592547,1,neural_pair_scorer_v2_focal,focal
39,0.00024213721663284395,0.7505804691207376,0.849552874894127,0.7543160690571049,0.7013720742534302,0.7955182072829131,0.7171717171717171,0.2767597816315715,1,neural_pair_scorer_v2_focal,focal
40,0.00033152762947653315,0.7481922129573136,0.849623044194452,0.752,0.6997578692493946,0.7966101694915254,0.7121212121212122,0.28007747886444495,1,neural_pair_scorer_v2_focal,focal
41,0.0004312593753592153,0.7510295912141549,0.8512644163882299,0.7569352708058125,0.7029862792574657,0.7936288088642659,0.7234848484848485,0.27809654782439175,1,neural_pair_scorer_v2_focal,focal
42,0.0001965774316396654,0.751759767699365,0.8516693230571578,0.7575757575757576,0.7029862792574657,0.7920110192837465,0.726010101010101,0.2775967964074918,1,neural_pair_scorer_v2_focal,focal
43,0.00019660874017856072,0.7516849140171289,0.851425735181815,0.759344262295082,0.7037933817594835,0.7899045020463847,0.7310606060606061,0.2779410097869661,1,neural_pair_scorer_v2_focal,focal
44,0.0002016592754024224,0.750930727860258,0.8507885577635759,0.7592954990215264,0.7021791767554479,0.7854251012145749,0.7348484848484849,0.2779901312587748,1,neural_pair_scorer_v2_focal,focal
45,0.00019659009525732984,0.7519758547443111,0.8519689704556935,0.7597103357472021,0.705407586763519,0.7936726272352133,0.7285353535353535,0.27683045326317435,1,neural_pair_scorer_v2_focal,focal
46,0.00021619129858243887,0.7505832937879917,0.8503761178488243,0.7537754432042022,0.6973365617433414,0.7852257181942545,0.7247474747474747,0.27835262400126043,1,neural_pair_scorer_v2_focal,focal
47,0.0001797172314512024,0.7505268004429079,0.8503544217436392,0.7524883875248839,0.6989507667473769,0.793006993006993,0.7159090909090909,0.2793850471749382,1,neural_pair_scorer_v2_focal,focal
48,0.0002488510321060088,0.7511383409034416,0.8497982561256845,0.7562254259501966,0.6997578692493946,0.7861035422343324,0.7285353535353535,0.2789214680021495,1,neural_pair_scorer_v2_focal,focal
49,0.0002276454889653952,0.7523713081598988,0.8512843929296248,0.7550620509470934,0.6973365617433414,0.7821380243572396,0.7297979797979798,0.27813585670198315,1,neural_pair_scorer_v2_focal,focal
50,0.00014688183739800035,0.7524659345129143,0.851408472665176,0.756544502617801,0.6997578692493946,0.7853260869565217,0.7297979797979798,0.2783605972877511,1,neural_pair_scorer_v2_focal,focal
51,0.00017291527194920956,0.7524376878403723,0.8512173554708744,0.7566862361382909,0.6989507667473769,0.7827260458839406,0.7323232323232324,0.27811901195018474,1,neural_pair_scorer_v2_focal,focal
52,0.00014942245009782104,0.7527215668994193,0.8514259644114641,0.7573577501635056,0.7005649717514124,0.7856173677069199,0.7310606060606061,0.2777173580869237,1,neural_pair_scorer_v2_focal,focal
53,9.276659184018709e-05,0.7524828825164395,0.8511702953275347,0.7581699346405228,0.7013720742534302,0.7859078590785907,0.7323232323232324,0.2779279318653847,1,neural_pair_scorer_v2_focal,focal
54,0.00018283282287694208,0.7521834677874946,0.8509400358406474,0.7576747224036577,0.7005649717514124,0.7848443843031123,0.7323232323232324,0.2789074614055263,1,neural_pair_scorer_v2_focal,focal
55,9.644388417375291e-05,0.7529659006169073,0.8517428011251161,0.7554098360655738,0.6989507667473769,0.7858117326057299,0.7272727272727273,0.2781211505277672,1,neural_pair_scorer_v2_focal,focal
56,0.00011213853989689736,0.7527596999073509,0.8514972080282813,0.7568627450980392,0.6997578692493946,0.7845528455284553,0.7310606060606061,0.27873237360042546,1,neural_pair_scorer_v2_focal,focal
57,0.0001690456526305822,0.7520761304318352,0.8507846268124581,0.7581699346405228,0.7013720742534302,0.7859078590785907,0.7323232323232324,0.27979019235880315,1,neural_pair_scorer_v2_focal,focal
58,0.00014586102954639593,0.7518784037240414,0.8505298954655702,0.7560497056899934,0.6989507667473769,0.7842605156037992,0.7297979797979798,0.28034839805460626,1,neural_pair_scorer_v2_focal,focal
59,0.00015886615041474727,0.7516001739995029,0.8503119118160914,0.7570399476096922,0.7005649717514124,0.7863945578231293,0.7297979797979798,0.2807040684387658,1,neural_pair_scorer_v2_focal,focal
60,0.00015543722680050475,0.7514914243102162,0.8504237725770729,0.7570399476096922,0.7005649717514124,0.7863945578231293,0.7297979797979798,0.2802208057845003,1,neural_pair_scorer_v2_focal,focal
0,0.07491231289429542,0.744310308512643,0.8329292476035637,0.638801261829653,0.6303470540758677,0.8148893360160966,0.5252918287937743,0.2217948057750649,2,neural_pair_scorer_v2_focal,focal
1,0.057363820859254934,0.7598883678650217,0.8497941995705505,0.7063953488372093,0.6739305891848265,0.8033057851239669,0.6303501945525292,0.19804378048793397,2,neural_pair_scorer_v2_focal,focal
2,0.04335585298637549,0.7615124103450952,0.8472735084156353,0.6738794435857806,0.6594027441485069,0.8336520076481836,0.5654993514915694,0.2131564189341687,2,neural_pair_scorer_v2_focal,focal
3,0.033645269341575794,0.7567123393971643,0.8389033807026228,0.7030213706705969,0.6747376916868443,0.8139931740614335,0.6186770428015564,0.21485498536773615,2,neural_pair_scorer_v2_focal,focal
4,0.026291121346637223,0.7739282982473643,0.8557787228003926,0.7255474452554744,0.6965294592413237,0.8297161936560935,0.6446173800259404,0.220662478298478,2,neural_pair_scorer_v2_focal,focal
5,0.019916940981952045,0.7532286851352998,0.8439892502947915,0.7275300778485492,0.6892655367231638,0.8006230529595015,0.6666666666666666,0.23374174091706168,2,neural_pair_scorer_v2_focal,focal
6,0.017397079521264784,0.7748761182613323,0.8584245084014146,0.7586666666666667,0.7078288942695722,0.7805212620027435,0.7380025940337225,0.22588299724099511,2,neural_pair_scorer_v2_focal,focal
7,0.016323579260363028,0.7598163113727316,0.8363217129436404,0.7371349095966621,0.6949152542372882,0.7946026986506747,0.6874189364461738,0.23078892607801285,2,neural_pair_scorer_v2_focal,focal
8,0.011037603271408724,0.7680612369328322,0.8488805186817243,0.7363253856942497,0.6965294592413237,0.8015267175572519,0.6809338521400778,0.24873690646623484,2,neural_pair_scorer_v2_focal,focal
9,0.012054145777932344,0.7649364794306428,0.8530044997521553,0.743893928820656,0.7037933817594835,0.8051359516616314,0.6913099870298314,0.2503428968574534,2,neural_pair_scorer_v2_focal,focal
10,0.008828553460681668,0.7782406021705632,0.8651077305499815,0.761049723756906,0.7207425343018563,0.8138847858197932,0.7146562905317769,0.23405312696549918,2,neural_pair_scorer_v2_focal,focal
11,0.010901156048744153,0.7765195605662533,0.8587783479663909,0.7457865168539326,0.7078288942695722,0.8131699846860643,0.688715953307393,0.23171203350764072,2,neural_pair_scorer_v2_focal,focal
12,0.00811107698469781,0.7696603367809592,0.8530545803960223,0.7413554633471646,0.6981436642453591,0.794074074074074,0.695201037613489,0.2540351172763525,2,neural_pair_scorer_v2_focal,focal
13,0.007643044639665347,0.7592176882060151,0.8438908088694947,0.7386286490156144,0.6892655367231638,0.7749287749287749,0.7055771725032426,0.24946236351708903,2,neural_pair_scorer_v2_focal,focal
14,0.00999479781752691,0.773429445608434,0.8517992018077075,0.7480809490579204,0.70863599677159,0.8096676737160121,0.695201037613489,0.22795421876356806,2,neural_pair_scorer_v2_focal,focal
15,0.008824035752182588,0.7571502211580032,0.8415331026317134,0.7515070328198259,0.7005649717514124,0.7770083102493075,0.7276264591439688,0.24914678643601015,2,neural_pair_scorer_v2_focal,focal
16,0.006018343166663096,0.7665563648053921,0.8506019405775056,0.7594433399602386,0.7070217917675545,0.7764227642276422,0.7431906614785992,0.24821321022907508,2,neural_pair_scorer_v2_focal,focal
17,0.0025942465962054064,0.7738257563160287,0.8563879576744804,0.7567567567567568,0.7094430992736077,0.7898448519040903,0.7263294422827496,0.25331167213282013,2,neural_pair_scorer_v2_focal,focal
18,0.0011276519196540809,0.7774008668950303,0.8559302839450725,0.7562797012898846,0.7102502017756255,0.7934472934472935,0.7224383916990921,0.254218244864374,2,neural_pair_scorer_v2_focal,focal
19,0.0010983241889521312,0.7763726761781236,0.8554594228187926,0.7554054054054054,0.7078288942695722,0.7884344146685472,0.7250324254215305,0.26212558068287684,2,neural_pair_scorer_v2_focal,focal
20,0.001439310279144989,0.7644944405644795,0.8461961633097843,0.7439945092656143,0.6989507667473769,0.7900874635568513,0.7029831387808041,0.2726125927126771,2,neural_pair_scorer_v2_focal,focal
21,0.0012162685299513098,0.7763588191603756,0.8555799362664986,0.7622895622895622,0.7150928167877321,0.7927170868347339,0.7341115434500648,0.2583637254396402,2,neural_pair_scorer_v2_focal,focal
22,0.0017970854822077597,0.772905650337557,0.8535885535047048,0.7463917525773196,0.7021791767554479,0.793859649122807,0.7042801556420234,0.2686144950795866,2,neural_pair_scorer_v2_focal,focal
23,0.0014945433877307014,0.7769629851341914,0.8560010329992596,0.7605070046697798,0.7102502017756255,0.782967032967033,0.7392996108949417,0.25945896274792385,2,neural_pair_scorer_v2_focal,focal
24,0.0006163580116826312,0.7826984047801169,0.8616161312897714,0.7632978723404256,0.7126715092816788,0.7830832196452933,0.7444876783398184,0.2580323833702272,2,neural_pair_scorer_v2_focal,focal
25,0.0005132419751951089,0.7765334175840012,0.8572994010488422,0.7624831309041835,0.7158999192897498,0.7946554149085795,0.7328145265888456,0.26169855046362733,2,neural_pair_scorer_v2_focal,focal
0,0.07430259004617348,0.7157518353471364,0.8166718547864058,0.6550151975683891,0.6335754640839386,0.805607476635514,0.5518565941101152,0.2267638573726087,3,neural_pair_scorer_v2_focal,focal
1,0.05708699596998019,0.7487405576771466,0.8278539351653478,0.7097242380261248,0.6771589991928975,0.8190954773869347,0.6261203585147247,0.20613703884068812,3,neural_pair_scorer_v2_focal,focal
2,0.044094540465336576,0.7230540847306945,0.8139332795577547,0.6977745872218234,0.6602098466505246,0.7941176470588235,0.6222791293213829,0.21446464857241326,3,neural_pair_scorer_v2_focal,focal
3,0.03417766290024305,0.719210059882918,0.8076929375496138,0.6976744186046512,0.6537530266343826,0.7758620689655172,0.6338028169014085,0.22381395443412508,3,neural_pair_scorer_v2_focal,focal
4,0.029184014823001165,0.7427690398045279,0.8345506903770522,0.7074047447879224,0.6715092816787732,0.8065573770491803,0.6299615877080665,0.22837874860308716,3,neural_pair_scorer_v2_focal,focal
5,0.023390754388693053,0.729934190294606,0.8258890845644148,0.6974063400576369,0.6610169491525424,0.7973640856672158,0.6197183098591549,0.2506182415641487,3,neural_pair_scorer_v2_focal,focal
6,0.016657161812942762,0.7417066911193242,0.8294561227090345,0.7285318559556787,0.6836158192090396,0.7933634992458521,0.6734955185659411,0.2345055154504356,3,neural_pair_scorer_v2_focal,focal
7,0.014262908472655675,0.7423706590475765,0.8262301037328763,0.7374914324880055,0.6908797417271993,0.7935103244837758,0.6888604353393086,0.23887139227732312,3,neural_pair_scorer_v2_focal,focal
8,0.014868401886465458,0.7292240940681803,0.8139688525994829,0.7460106382978723,0.6916868442292171,0.7759336099585062,0.7183098591549296,0.23816500357414705,3,neural_pair_scorer_v2_focal,focal
9,0.011713419121522933,0.7163361271239985,0.8088458052875687,0.7161512027491409,0.6666666666666666,0.7729970326409495,0.6670934699103713,0.2742246572341406,3,neural_pair_scorer_v2_focal,focal
10,0.013206448608961625,0.7247091121560646,0.80558053628218,0.7450462351387054,0.688458434221146,0.7694406548431105,0.7221510883482715,0.25212111055025,3,neural_pair_scorer_v2_focal,focal
11,0.006438095313616288,0.723778159229294,0.8096280321062652,0.736,0.6803874092009685,0.7677329624478443,0.706786171574904,0.2737061315640558,3,neural_pair_scorer_v2_focal,focal
12,0.0035713324577022246,0.7329786579740452,0.8164546161653198,0.7581274382314694,0.6997578692493946,0.7701453104359313,0.7464788732394366,0.26689775688833695,3,neural_pair_scorer_v2_focal,focal
13,0.0034068225694891927,0.7400656419661279,0.8247965942782768,0.7519788918205804,0.6965294592413237,0.7755102040816326,0.7298335467349552,0.2677417929864642,3,neural_pair_scorer_v2_focal,focal
14,0.003265260336681818,0.7545806797913324,0.8353205115839719,0.7679158448389217,0.7150928167877321,0.7891891891891892,0.7477592829705506,0.2503008631074452,3,neural_pair_scorer_v2_focal,focal
15,0.0023058613714499352,0.7341919719987252,0.8195128656239874,0.735475051264525,0.6876513317191283,0.7888563049853372,0.6888604353393086,0.28058133612767255,3,neural_pair_scorer_v2_focal,focal
16,0.002339344529527574,0.742369261220359,0.8238503803903315,0.762278978388998,0.7070217917675545,0.7801608579088471,0.7451984635083226,0.26681104326152116,3,neural_pair_scorer_v2_focal,focal
17,0.0027549701730887857,0.7348181985921085,0.8191983093670469,0.7417218543046358,0.6852300242130751,0.7681755829903978,0.7170294494238156,0.2818220994023847,3,neural_pair_scorer_v2_focal,focal
18,0.005807206694347163,0.7444520237742454,0.8279405992056359,0.7470355731225297,0.6900726392251816,0.7693351424694709,0.7259923175416133,0.25668874592759544,3,neural_pair_scorer_v2_focal,focal
19,0.00293784278880757,0.7563377486035706,0.8383938963386318,0.7503373819163293,0.7013720742534302,0.7931526390870185,0.7119078104993598,0.2558802457814576,3,neural_pair_scorer_v2_focal,focal
20,0.0021719465029234877,0.7554207739489738,0.8376005439823249,0.7501683501683502,0.7005649717514124,0.7911931818181818,0.7131882202304738,0.2628299081774771,3,neural_pair_scorer_v2_focal,focal
21,0.0011552862277499232,0.7536063942208232,0.835057288145094,0.7752736638763683,0.718321226795803,0.7797927461139896,0.7708066581306018,0.257395003188245,3,neural_pair_scorer_v2_focal,focal
22,0.0009438028166000433,0.7594171619634441,0.8377387985662473,0.7619047619047619,0.7094430992736077,0.7879616963064295,0.737516005121639,0.26261832696171045,3,neural_pair_scorer_v2_focal,focal
23,0.0007941903789357569,0.7607996130814262,0.8390421038124649,0.760898282694848,0.7078288942695722,0.7858117326057299,0.737516005121639,0.26543853950794016,3,neural_pair_scorer_v2_focal,focal
24,0.0018767264952587609,0.7439879451380774,0.827137396519837,0.752449379490529,0.6941081517352704,0.768,0.737516005121639,0.27735948195831445,3,neural_pair_scorer_v2_focal,focal
25,0.0021773256504764925,0.7374754681323352,0.8313409526191355,0.7381745502998002,0.6828087167070218,0.7694444444444445,0.7093469910371318,0.2850664159508069,3,neural_pair_scorer_v2_focal,focal
26,0.0057142394541118005,0.732461461903617,0.8179921122360264,0.7341944255608429,0.6844229217110573,0.782608695652174,0.6914212548015365,0.26609456395526593,3,neural_pair_scorer_v2_focal,focal
27,0.002618615510306345,0.7409504665947252,0.8252033025964157,0.7556142668428005,0.7013720742534302,0.7803547066848567,0.7323943661971831,0.26593041943231227,3,neural_pair_scorer_v2_focal,focal
28,0.0013958058463266264,0.7401578985624745,0.8289956233280146,0.7360544217687075,0.6868442292171105,0.7851959361393324,0.6927016645326505,0.2806855025915978,3,neural_pair_scorer_v2_focal,focal
29,0.0011678347201758209,0.7426432353549643,0.8334957262283237,0.7381275440976933,0.688458434221146,0.784992784992785,0.6965428937259923,0.28384375747316987,3,neural_pair_scorer_v2_focal,focal
30,0.001944178587552578,0.7438509580707748,0.8314464214566221,0.7561136814276272,0.7021791767554479,0.7814207650273224,0.7323943661971831,0.26887098286995853,3,neural_pair_scorer_v2_focal,focal
31,0.0007419762336305724,0.7455227594227533,0.8298884285041517,0.7621550591327201,0.7078288942695722,0.7827260458839406,0.7426376440460948,0.27125726475799805,3,neural_pair_scorer_v2_focal,focal
32,0.0004104468666460329,0.7465459689458706,0.8308791032729,0.7601572739187418,0.7046004842615012,0.7785234899328859,0.7426376440460948,0.2717114267080749,3,neural_pair_scorer_v2_focal,focal
33,0.0005307962716100379,0.7448587914945008,0.8293780948965679,0.7545931758530183,0.6981436642453591,0.7738896366083445,0.736235595390525,0.2756780179111573,3,neural_pair_scorer_v2_focal,focal
34,0.0002988233342106329,0.7453340527484078,0.8294862365800576,0.7498341074983411,0.6957223567393059,0.778236914600551,0.7234314980793854,0.2785244221184647,3,neural_pair_scorer_v2_focal,focal
35,0.0005298317731873025,0.7469806932104737,0.8297506903265786,0.7514831905075807,0.6957223567393059,0.7744565217391305,0.7298335467349552,0.2795026457783793,3,neural_pair_scorer_v2_focal,focal
36,0.000351832495746352,0.7437153688306897,0.8274256124906572,0.7527868852459016,0.6957223567393059,0.771505376344086,0.734955185659411,0.2816098228326235,3,neural_pair_scorer_v2_focal,focal
37,0.00021714710041683598,0.7458792053631835,0.8291099106522206,0.7552631578947369,0.6997578692493946,0.7767253044654939,0.734955185659411,0.2812727222858565,3,neural_pair_scorer_v2_focal,focal
38,0.00014730907750139848,0.746270596984048,0.8288325672129334,0.7544437129690585,0.6989507667473769,0.7764227642276422,0.7336747759282971,0.280499644220363,3,neural_pair_scorer_v2_focal,focal
0,0.07389364276941006,0.7141139198513801,0.8210904962953238,0.6853046594982078,0.645682001614205,0.7623604465709729,0.6223958333333334,0.2202613516807437,4,neural_pair_scorer_v2_focal,focal
1,0.05708465285790272,0.7545531449044586,0.838505556744976,0.7417840375586855,0.6892655367231638,0.7648686030428768,0.7200520833333334,0.19458026205054538,4,neural_pair_scorer_v2_focal,focal
